INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-01-06T20:00:00-00:00,2024-01-06T21:00:00-00:00,1,2024-01-06,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18835.11,DAM,7
2024-01-07T05:00:00-00:00,2024-01-07T06:00:00-00:00,1,2024-01-06,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24076.54,DAM,7
2024-01-07T06:00:00-00:00,2024-01-07T07:00:00-00:00,1,2024-01-06,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23166.41,DAM,7
2024-01-06T08:00:00-00:00,2024-01-06T09:00:00-00:00,1,2024-01-06,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22007.39,DAM,7
2024-01-06T12:00:00-00:00,2024-01-06T13:00:00-00:00,1,2024-01-06,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20597.92,DAM,7
2024-01-06T09:00:00-00:00,2024-01-06T10:00:00-00:00,1,2024-01-06,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21227.28,DAM,7
2024-01-06T13:00:00-00:00,2024-01-06T14:00:00-00:00,1,2024-01-06,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21182.64,DAM,7
2024-01-06T22:00:00-00:00,2024-01-06T23:00:00-00:00,1,2024-01-06,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19529.71,DAM,7
2024-01-07T00:00:00-00:00,2024-01-07T01:00:00-00:00,1,2024-01-06,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22170.01,DAM,7
2024-01-07T07:00:00-00:00,2024-01-07T08:00:00-00:00,1,2024-01-06,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22104.1,DAM,7
2024-01-07T09:00:00-00:00,2024-01-07T10:00:00-00:00,1,2024-01-07,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20878.91,DAM,8
2024-01-08T06:00:00-00:00,2024-01-08T07:00:00-00:00,1,2024-01-07,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23356.84,DAM,8
2024-01-07T13:00:00-00:00,2024-01-07T14:00:00-00:00,1,2024-01-07,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20731.12,DAM,8
2024-01-07T16:00:00-00:00,2024-01-07T17:00:00-00:00,1,2024-01-07,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21246.25,DAM,8
2024-01-07T17:00:00-00:00,2024-01-07T18:00:00-00:00,1,2024-01-07,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19801.46,DAM,8
2024-01-07T18:00:00-00:00,2024-01-07T19:00:00-00:00,1,2024-01-07,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18323.08,DAM,8
2024-01-07T22:00:00-00:00,2024-01-07T23:00:00-00:00,1,2024-01-07,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17670.28,DAM,8
2024-01-08T03:00:00-00:00,2024-01-08T04:00:00-00:00,1,2024-01-07,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25330.35,DAM,8
2024-01-07T21:00:00-00:00,2024-01-07T22:00:00-00:00,1,2024-01-07,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16739.41,DAM,8
2024-01-08T00:00:00-00:00,2024-01-08T01:00:00-00:00,1,2024-01-07,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21772.35,DAM,8
2024-01-08T05:00:00-00:00,2024-01-08T06:00:00-00:00,1,2024-01-07,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24562.79,DAM,8
2024-01-07T14:00:00-00:00,2024-01-07T15:00:00-00:00,1,2024-01-07,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21747.51,DAM,8
2024-01-08T01:00:00-00:00,2024-01-08T02:00:00-00:00,1,2024-01-07,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24828.35,DAM,8
2024-01-08T07:00:00-00:00,2024-01-08T08:00:00-00:00,1,2024-01-07,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22104.03,DAM,8
2024-01-07T10:00:00-00:00,2024-01-07T11:00:00-00:00,1,2024-01-07,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20322.78,DAM,8
2024-01-07T12:00:00-00:00,2024-01-07T13:00:00-00:00,1,2024-01-07,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20238.52,DAM,8
2024-01-07T20:00:00-00:00,2024-01-07T21:00:00-00:00,1,2024-01-07,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,16681.75,DAM,8
2024-01-07T23:00:00-00:00,2024-01-08T00:00:00-00:00,1,2024-01-07,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19276.78,DAM,8
2024-01-08T02:00:00-00:00,2024-01-08T03:00:00-00:00,1,2024-01-07,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25469.92,DAM,8
2024-01-08T04:00:00-00:00,2024-01-08T05:00:00-00:00,1,2024-01-07,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25020.25,DAM,8
2024-01-07T19:00:00-00:00,2024-01-07T20:00:00-00:00,1,2024-01-07,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17231.94,DAM,8
2024-01-07T08:00:00-00:00,2024-01-07T09:00:00-00:00,1,2024-01-07,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21615.85,DAM,8
2024-01-07T15:00:00-00:00,2024-01-07T16:00:00-00:00,1,2024-01-07,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22190.12,DAM,8
2024-01-07T11:00:00-00:00,2024-01-07T12:00:00-00:00,1,2024-01-07,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20137.11,DAM,8
2024-01-08T16:00:00-00:00,2024-01-08T17:00:00-00:00,1,2024-01-08,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26047.8,DAM,9
2024-01-08T18:00:00-00:00,2024-01-08T19:00:00-00:00,1,2024-01-08,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22619.24,DAM,9
2024-01-08T21:00:00-00:00,2024-01-08T22:00:00-00:00,1,2024-01-08,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20900.08,DAM,9
2024-01-09T02:00:00-00:00,2024-01-09T03:00:00-00:00,1,2024-01-08,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28741.59,DAM,9
2024-01-09T03:00:00-00:00,2024-01-09T04:00:00-00:00,1,2024-01-08,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28422.74,DAM,9
2024-01-09T04:00:00-00:00,2024-01-09T05:00:00-00:00,1,2024-01-08,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27910.54,DAM,9
2024-01-09T01:00:00-00:00,2024-01-09T02:00:00-00:00,1,2024-01-08,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28296.5,DAM,9
2024-01-09T07:00:00-00:00,2024-01-09T08:00:00-00:00,1,2024-01-08,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24048.27,DAM,9
2024-01-08T15:00:00-00:00,2024-01-08T16:00:00-00:00,1,2024-01-08,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27269.04,DAM,9
2024-01-09T00:00:00-00:00,2024-01-09T01:00:00-00:00,1,2024-01-08,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25484.73,DAM,9
2024-01-09T05:00:00-00:00,2024-01-09T06:00:00-00:00,1,2024-01-08,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27053.48,DAM,9
2024-01-08T08:00:00-00:00,2024-01-08T09:00:00-00:00,1,2024-01-08,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22193.76,DAM,9
2024-01-08T10:00:00-00:00,2024-01-08T11:00:00-00:00,1,2024-01-08,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21286.39,DAM,9
2024-01-08T11:00:00-00:00,2024-01-08T12:00:00-00:00,1,2024-01-08,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21326.06,DAM,9
2024-01-08T17:00:00-00:00,2024-01-08T18:00:00-00:00,1,2024-01-08,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24368.03,DAM,9
2024-01-08T23:00:00-00:00,2024-01-09T00:00:00-00:00,1,2024-01-08,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23197.99,DAM,9
2024-01-09T06:00:00-00:00,2024-01-09T07:00:00-00:00,1,2024-01-08,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25582.62,DAM,9
2024-01-08T22:00:00-00:00,2024-01-08T23:00:00-00:00,1,2024-01-08,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21748.46,DAM,9
2024-01-08T13:00:00-00:00,2024-01-08T14:00:00-00:00,1,2024-01-08,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23520.25,DAM,9
2024-01-08T19:00:00-00:00,2024-01-08T20:00:00-00:00,1,2024-01-08,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21373.32,DAM,9
2024-01-08T20:00:00-00:00,2024-01-08T21:00:00-00:00,1,2024-01-08,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20722.13,DAM,9
2024-01-08T12:00:00-00:00,2024-01-08T13:00:00-00:00,1,2024-01-08,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21997.13,DAM,9
2024-01-08T14:00:00-00:00,2024-01-08T15:00:00-00:00,1,2024-01-08,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26049.25,DAM,9
2024-01-08T09:00:00-00:00,2024-01-08T10:00:00-00:00,1,2024-01-08,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21610.12,DAM,9
2024-01-10T00:00:00-00:00,2024-01-10T01:00:00-00:00,1,2024-01-09,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25696.18,DAM,10
2024-01-10T06:00:00-00:00,2024-01-10T07:00:00-00:00,1,2024-01-09,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25419.23,DAM,10
2024-01-09T08:00:00-00:00,2024-01-09T09:00:00-00:00,1,2024-01-09,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22789.57,DAM,10
2024-01-09T22:00:00-00:00,2024-01-09T23:00:00-00:00,1,2024-01-09,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22154.23,DAM,10
2024-01-09T09:00:00-00:00,2024-01-09T10:00:00-00:00,1,2024-01-09,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21997.84,DAM,10
2024-01-09T11:00:00-00:00,2024-01-09T12:00:00-00:00,1,2024-01-09,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21448.96,DAM,10
2024-01-09T13:00:00-00:00,2024-01-09T14:00:00-00:00,1,2024-01-09,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23603.46,DAM,10
2024-01-09T14:00:00-00:00,2024-01-09T15:00:00-00:00,1,2024-01-09,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26054.07,DAM,10
2024-01-09T16:00:00-00:00,2024-01-09T17:00:00-00:00,1,2024-01-09,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26465.02,DAM,10
2024-01-09T20:00:00-00:00,2024-01-09T21:00:00-00:00,1,2024-01-09,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21474.56,DAM,10
2024-01-10T05:00:00-00:00,2024-01-10T06:00:00-00:00,1,2024-01-09,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26811.04,DAM,10
2024-01-09T10:00:00-00:00,2024-01-09T11:00:00-00:00,1,2024-01-09,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21531.65,DAM,10
2024-01-10T02:00:00-00:00,2024-01-10T03:00:00-00:00,1,2024-01-09,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28596.15,DAM,10
2024-01-10T04:00:00-00:00,2024-01-10T05:00:00-00:00,1,2024-01-09,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27647.38,DAM,10
2024-01-09T15:00:00-00:00,2024-01-09T16:00:00-00:00,1,2024-01-09,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27503.91,DAM,10
2024-01-09T17:00:00-00:00,2024-01-09T18:00:00-00:00,1,2024-01-09,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24742.11,DAM,10
2024-01-09T19:00:00-00:00,2024-01-09T20:00:00-00:00,1,2024-01-09,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22045.58,DAM,10
2024-01-09T21:00:00-00:00,2024-01-09T22:00:00-00:00,1,2024-01-09,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21596.98,DAM,10
2024-01-09T12:00:00-00:00,2024-01-09T13:00:00-00:00,1,2024-01-09,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22120.94,DAM,10
2024-01-09T18:00:00-00:00,2024-01-09T19:00:00-00:00,1,2024-01-09,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23174.62,DAM,10
2024-01-09T23:00:00-00:00,2024-01-10T00:00:00-00:00,1,2024-01-09,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23506.72,DAM,10
2024-01-10T01:00:00-00:00,2024-01-10T02:00:00-00:00,1,2024-01-09,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28269.14,DAM,10
2024-01-10T03:00:00-00:00,2024-01-10T04:00:00-00:00,1,2024-01-09,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28223.11,DAM,10
2024-01-10T07:00:00-00:00,2024-01-10T08:00:00-00:00,1,2024-01-09,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23884.42,DAM,10
2024-01-10T15:00:00-00:00,2024-01-10T16:00:00-00:00,1,2024-01-10,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27526.02,DAM,11
2024-01-11T06:00:00-00:00,2024-01-11T07:00:00-00:00,1,2024-01-10,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25326.49,DAM,11
2024-01-11T00:00:00-00:00,2024-01-11T01:00:00-00:00,1,2024-01-10,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25700.57,DAM,11
2024-01-11T04:00:00-00:00,2024-01-11T05:00:00-00:00,1,2024-01-10,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27728.8,DAM,11
2024-01-10T08:00:00-00:00,2024-01-10T09:00:00-00:00,1,2024-01-10,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22698.99,DAM,11
2024-01-10T09:00:00-00:00,2024-01-10T10:00:00-00:00,1,2024-01-10,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21872.95,DAM,11
2024-01-10T12:00:00-00:00,2024-01-10T13:00:00-00:00,1,2024-01-10,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21918.86,DAM,11
2024-01-10T22:00:00-00:00,2024-01-10T23:00:00-00:00,1,2024-01-10,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22268.72,DAM,11
2024-01-11T01:00:00-00:00,2024-01-11T02:00:00-00:00,1,2024-01-10,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28315.93,DAM,11
2024-01-11T07:00:00-00:00,2024-01-11T08:00:00-00:00,1,2024-01-10,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23833.4,DAM,11
2024-01-10T11:00:00-00:00,2024-01-10T12:00:00-00:00,1,2024-01-10,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21332.46,DAM,11
2024-01-10T16:00:00-00:00,2024-01-10T17:00:00-00:00,1,2024-01-10,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26503.55,DAM,11
2024-01-10T18:00:00-00:00,2024-01-10T19:00:00-00:00,1,2024-01-10,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23286.56,DAM,11
2024-01-11T03:00:00-00:00,2024-01-11T04:00:00-00:00,1,2024-01-10,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28265.66,DAM,11
2024-01-10T10:00:00-00:00,2024-01-10T11:00:00-00:00,1,2024-01-10,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21391.43,DAM,11
2024-01-10T17:00:00-00:00,2024-01-10T18:00:00-00:00,1,2024-01-10,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24852.31,DAM,11
2024-01-10T23:00:00-00:00,2024-01-11T00:00:00-00:00,1,2024-01-10,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23509.24,DAM,11
2024-01-10T13:00:00-00:00,2024-01-10T14:00:00-00:00,1,2024-01-10,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23440.18,DAM,11
2024-01-10T14:00:00-00:00,2024-01-10T15:00:00-00:00,1,2024-01-10,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26010.56,DAM,11
2024-01-10T20:00:00-00:00,2024-01-10T21:00:00-00:00,1,2024-01-10,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21400.28,DAM,11
2024-01-10T21:00:00-00:00,2024-01-10T22:00:00-00:00,1,2024-01-10,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21685.02,DAM,11
2024-01-11T02:00:00-00:00,2024-01-11T03:00:00-00:00,1,2024-01-10,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28671.92,DAM,11
2024-01-11T05:00:00-00:00,2024-01-11T06:00:00-00:00,1,2024-01-10,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26820.01,DAM,11
2024-01-10T19:00:00-00:00,2024-01-10T20:00:00-00:00,1,2024-01-10,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22088.93,DAM,11
2024-01-11T10:00:00-00:00,2024-01-11T11:00:00-00:00,1,2024-01-11,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21202.34,DAM,12
2024-01-12T05:00:00-00:00,2024-01-12T06:00:00-00:00,1,2024-01-11,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26532.12,DAM,12
2024-01-12T07:00:00-00:00,2024-01-12T08:00:00-00:00,1,2024-01-11,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23598.57,DAM,12
2024-01-11T13:00:00-00:00,2024-01-11T14:00:00-00:00,1,2024-01-11,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23094.63,DAM,12
2024-01-11T20:00:00-00:00,2024-01-11T21:00:00-00:00,1,2024-01-11,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20287.59,DAM,12
2024-01-11T21:00:00-00:00,2024-01-11T22:00:00-00:00,1,2024-01-11,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20358.95,DAM,12
2024-01-12T01:00:00-00:00,2024-01-12T02:00:00-00:00,1,2024-01-11,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27640.41,DAM,12
2024-01-11T11:00:00-00:00,2024-01-11T12:00:00-00:00,1,2024-01-11,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21127.01,DAM,12
2024-01-11T19:00:00-00:00,2024-01-11T20:00:00-00:00,1,2024-01-11,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20940.7,DAM,12
2024-01-12T00:00:00-00:00,2024-01-12T01:00:00-00:00,1,2024-01-11,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24956.09,DAM,12
2024-01-12T04:00:00-00:00,2024-01-12T05:00:00-00:00,1,2024-01-11,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27288.73,DAM,12
2024-01-11T08:00:00-00:00,2024-01-11T09:00:00-00:00,1,2024-01-11,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22416.67,DAM,12
2024-01-12T02:00:00-00:00,2024-01-12T03:00:00-00:00,1,2024-01-11,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,28080.1,DAM,12
2024-01-11T15:00:00-00:00,2024-01-11T16:00:00-00:00,1,2024-01-11,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26894.1,DAM,12
2024-01-11T16:00:00-00:00,2024-01-11T17:00:00-00:00,1,2024-01-11,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25821.68,DAM,12
2024-01-11T17:00:00-00:00,2024-01-11T18:00:00-00:00,1,2024-01-11,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24096.51,DAM,12
2024-01-12T03:00:00-00:00,2024-01-12T04:00:00-00:00,1,2024-01-11,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27782.22,DAM,12
2024-01-12T06:00:00-00:00,2024-01-12T07:00:00-00:00,1,2024-01-11,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25025.53,DAM,12
2024-01-11T12:00:00-00:00,2024-01-11T13:00:00-00:00,1,2024-01-11,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21675.57,DAM,12
2024-01-11T14:00:00-00:00,2024-01-11T15:00:00-00:00,1,2024-01-11,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25565.41,DAM,12
2024-01-11T09:00:00-00:00,2024-01-11T10:00:00-00:00,1,2024-01-11,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21664.54,DAM,12
2024-01-11T18:00:00-00:00,2024-01-11T19:00:00-00:00,1,2024-01-11,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22320.18,DAM,12
2024-01-11T23:00:00-00:00,2024-01-12T00:00:00-00:00,1,2024-01-11,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22691.41,DAM,12
2024-01-11T22:00:00-00:00,2024-01-11T23:00:00-00:00,1,2024-01-11,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21166.02,DAM,12
2024-01-13T03:00:00-00:00,2024-01-13T04:00:00-00:00,1,2024-01-12,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27193.94,DAM,13
2024-01-13T07:00:00-00:00,2024-01-13T08:00:00-00:00,1,2024-01-12,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23451.75,DAM,13
2024-01-12T12:00:00-00:00,2024-01-12T13:00:00-00:00,1,2024-01-12,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22041.71,DAM,13
2024-01-12T17:00:00-00:00,2024-01-12T18:00:00-00:00,1,2024-01-12,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24216.26,DAM,13
2024-01-12T10:00:00-00:00,2024-01-12T11:00:00-00:00,1,2024-01-12,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21515.36,DAM,13
