Date,GC=F,GLD,SI=F,SLV,^VIX
2016-10-17,41.0,4777900.0,13.0,3556900.0,0.0
2016-10-18,11.0,4919700.0,21.0,8172900.0,0.0
2016-10-19,219.0,6019800.0,9.0,8595600.0,0.0
2016-10-20,415.0,6496700.0,17.0,7043000.0,0.0
2016-10-21,224.0,6707800.0,0.0,4149500.0,0.0
2016-10-24,42.0,5481100.0,12.0,5794100.0,0.0
2016-10-25,61.0,6141100.0,12.0,6575100.0,0.0
2016-10-26,279.0,3905900.0,6.0,5797200.0,0.0
2016-10-27,338.0,4336000.0,33.0,4059200.0,0.0
2016-10-28,560.0,11639900.0,38.0,9811500.0,0.0
2016-10-31,58.0,7722100.0,4.0,6060000.0,0.0
2016-11-01,49.0,13384300.0,50.0,12900400.0,0.0
2016-11-02,30.0,15692400.0,14.0,10936900.0,0.0
2016-11-03,73.0,10093100.0,4.0,7919800.0,0.0
2016-11-04,11.0,8594600.0,10.0,5672600.0,0.0
2016-11-07,34.0,10015000.0,10.0,7077200.0,0.0
2016-11-08,50.0,9480600.0,21.0,11208500.0,0.0
2016-11-09,108.0,18236500.0,19.0,16732900.0,0.0
2016-11-10,63.0,22268000.0,4.0,17505800.0,0.0
2016-11-11,,20381800.0,,50069500.0,0.0
2016-11-14,216.0,20729400.0,22.0,28808400.0,0.0
2016-11-15,20.0,9348600.0,1.0,10305500.0,0.0
2016-11-16,66.0,5486100.0,1.0,7007800.0,0.0
2016-11-17,1139.0,10342300.0,0.0,20976100.0,0.0
2016-11-18,607.0,10444300.0,3.0,9995800.0,0.0
2016-11-21,19.0,6654200.0,3.0,8420000.0,0.0
2016-11-22,19.0,6391900.0,2.0,6669200.0,0.0
2016-11-23,309.0,20982100.0,2.0,12236300.0,0.0
2016-11-25,14.0,5345900.0,1.0,4894600.0,0.0
2016-11-28,189914.0,5655400.0,66688.0,6830100.0,0.0
2016-11-29,42124.0,7438600.0,17875.0,4756500.0,0.0
2016-11-30,7158.0,10925500.0,1213.0,8677100.0,0.0
2016-12-01,1588.0,10237000.0,777.0,8477800.0,0.0
2016-12-02,1521.0,7416500.0,144.0,8086300.0,0.0
2016-12-05,358.0,10187900.0,204.0,7198300.0,0.0
2016-12-06,652.0,5533700.0,268.0,4646700.0,0.0
2016-12-07,182.0,4901800.0,40.0,10080600.0,0.0
2016-12-08,322.0,5977800.0,75.0,5842600.0,0.0
2016-12-09,365.0,10507700.0,186.0,7902300.0,0.0
2016-12-12,331.0,6156700.0,104.0,7346200.0,0.0
2016-12-13,637.0,7961600.0,201.0,8206300.0,0.0
2016-12-14,487.0,12933600.0,164.0,15846200.0,0.0
2016-12-15,244.0,14427500.0,420.0,22111100.0,0.0
2016-12-16,146.0,10602800.0,135.0,8583300.0,0.0
2016-12-19,249.0,5339100.0,9.0,6794500.0,0.0
2016-12-20,46.0,7321100.0,17.0,10749200.0,0.0
2016-12-21,50.0,5188700.0,187.0,6061400.0,0.0
2016-12-22,104.0,4942800.0,75.0,7322400.0,0.0
2016-12-23,70.0,5012200.0,10.0,7895700.0,0.0
2016-12-27,84.0,3685500.0,14.0,5560400.0,0.0
2016-12-28,1570.0,5091200.0,397.0,5798200.0,0.0
2016-12-29,950.0,7563900.0,119.0,8179000.0,0.0
2016-12-30,16.0,8873700.0,155.0,8564200.0,0.0
2017-01-03,52.0,7527400.0,6.0,11033700.0,0.0
2017-01-04,36.0,4904100.0,7.0,6142900.0,0.0
2017-01-05,500.0,9606800.0,5.0,7785600.0,0.0
2017-01-06,16.0,7686100.0,4.0,6097900.0,0.0
2017-01-09,62.0,5674600.0,4.0,7288900.0,0.0
2017-01-10,8.0,6093400.0,242.0,7865100.0,0.0
2017-01-11,20.0,9918700.0,3.0,7950600.0,0.0
2017-01-12,110.0,8457300.0,5.0,6089600.0,0.0
2017-01-13,65.0,7261500.0,9.0,5281200.0,0.0
2017-01-17,79.0,9142400.0,104.0,7882800.0,0.0
2017-01-18,114.0,6498100.0,104.0,8199400.0,0.0
2017-01-19,26.0,6437000.0,4.0,7699100.0,0.0
2017-01-20,38.0,12261500.0,67.0,8462400.0,0.0
2017-01-23,16.0,6373100.0,10.0,4206900.0,0.0
2017-01-24,24.0,5798800.0,2.0,7348500.0,0.0
2017-01-25,403.0,6697500.0,5.0,8319500.0,0.0
2017-01-26,19.0,5390500.0,0.0,5941800.0,0.0
2017-01-27,234352.0,6706600.0,159.0,8214100.0,0.0
2017-01-30,50503.0,7687800.0,26.0,6467700.0,0.0
2017-01-31,3212.0,10421900.0,29.0,11082300.0,0.0
2017-02-01,1145.0,6932900.0,15.0,7615200.0,0.0
2017-02-02,1512.0,7189500.0,19.0,5407900.0,0.0
2017-02-03,865.0,9455500.0,2.0,5402500.0,0.0
2017-02-06,908.0,8547800.0,25.0,6729300.0,0.0
2017-02-07,1177.0,8621000.0,6.0,4528500.0,0.0
2017-02-08,288.0,9633400.0,16.0,4534400.0,0.0
2017-02-09,885.0,8177200.0,109.0,4814700.0,0.0
2017-02-10,391.0,9072100.0,67.0,8820800.0,0.0
2017-02-13,398.0,7354900.0,8.0,5948000.0,0.0
2017-02-14,159.0,6927800.0,26.0,8069300.0,0.0
2017-02-15,175.0,7088400.0,24.0,4081600.0,0.0
2017-02-16,87.0,6378700.0,16.0,4991800.0,0.0
2017-02-17,301.0,7338100.0,175.0,4638800.0,0.0
2017-02-21,119.0,6166900.0,189.0,4800200.0,0.0
2017-02-22,36.0,6057200.0,18.0,4657300.0,0.0
2017-02-23,112.0,7523300.0,68.0,4873900.0,0.0
2017-02-24,1264.0,9809000.0,75359.0,8025900.0,0.0
2017-02-27,544.0,9263500.0,24873.0,8487000.0,0.0
2017-02-28,721.0,8727800.0,4006.0,6983100.0,0.0
2017-03-01,138.0,8679600.0,985.0,6245900.0,0.0
2017-03-02,79.0,10986300.0,898.0,15848300.0,0.0
2017-03-03,121.0,10665800.0,451.0,8780300.0,0.0
2017-03-06,29.0,4883500.0,304.0,5618700.0,0.0
2017-03-07,53.0,6846300.0,359.0,6595500.0,0.0
2017-03-08,24.0,7620900.0,886.0,6856500.0,0.0
2017-03-09,37.0,6410900.0,108.0,8481500.0,0.0
2017-03-10,3.0,7929500.0,170.0,6809200.0,0.0
2017-03-13,35.0,5807400.0,207.0,4252900.0,0.0
2017-03-14,22.0,5301800.0,92.0,4760900.0,0.0
2017-03-15,36.0,13524100.0,122.0,9718000.0,0.0
2017-03-16,47.0,9322000.0,226.0,5720700.0,0.0
2017-03-17,26.0,4683000.0,59.0,3079600.0,0.0
2017-03-20,23.0,4000200.0,83.0,2600600.0,0.0
2017-03-21,11.0,9567900.0,21.0,5533200.0,0.0
2017-03-22,3.0,7287400.0,11.0,3137800.0,0.0
2017-03-23,16.0,6201100.0,29.0,3978600.0,0.0
2017-03-24,3.0,6879600.0,244.0,5578100.0,0.0
2017-03-27,72.0,8519600.0,10.0,9630000.0,0.0
2017-03-28,19.0,7112800.0,74.0,7429500.0,0.0
2017-03-29,190678.0,4911000.0,56.0,4464600.0,0.0
2017-03-30,51328.0,6894600.0,61.0,6001800.0,0.0
2017-03-31,8223.0,8520800.0,19.0,4732300.0,0.0
2017-04-03,1160.0,6105700.0,24.0,4050400.0,0.0
2017-04-04,724.0,4687300.0,10.0,4374600.0,0.0
2017-04-05,907.0,8106000.0,33.0,5676200.0,0.0
2017-04-06,169.0,4633500.0,139.0,3934600.0,0.0
2017-04-07,445.0,12351100.0,9.0,10876000.0,0.0
2017-04-10,182.0,4623700.0,57.0,5560300.0,0.0
2017-04-11,401.0,12455300.0,24.0,7559500.0,0.0
2017-04-12,492.0,9502500.0,137.0,6480400.0,0.0
2017-04-13,915.0,9892600.0,7.0,8297400.0,0.0
2017-04-17,73.0,8469600.0,7.0,5066100.0,0.0
2017-04-18,394.0,10903700.0,67.0,11434000.0,0.0
2017-04-19,194.0,8472700.0,67.0,7431500.0,0.0
2017-04-20,127.0,11787300.0,0.0,10709900.0,0.0
2017-04-21,474.0,15608000.0,35.0,10720600.0,0.0
2017-04-24,605.0,11053600.0,4.0,6885100.0,0.0
2017-04-25,356.0,10344800.0,29.0,8458000.0,0.0
2017-04-26,1156.0,9758800.0,102002.0,9668600.0,0.0
2017-04-27,206.0,8267000.0,35737.0,9606700.0,0.0
2017-04-28,85.0,9134200.0,1538.0,7524100.0,0.0
2017-05-01,34.0,9331800.0,1436.0,13640200.0,0.0
2017-05-02,90.0,4900800.0,543.0,7183600.0,0.0
2017-05-03,195.0,10811100.0,1233.0,10586800.0,0.0
2017-05-04,72.0,12406900.0,679.0,12118200.0,0.0
2017-05-05,16.0,7127200.0,193.0,8476600.0,0.0
2017-05-08,43.0,5438400.0,148.0,6149600.0,0.0
2017-05-09,55.0,6801300.0,89.0,7632300.0,0.0
2017-05-10,23.0,4290500.0,125.0,6780400.0,0.0
2017-05-11,13.0,6274400.0,71.0,7017900.0,0.0
2017-05-12,29.0,5434500.0,36.0,6334500.0,0.0
2017-05-15,13.0,5019600.0,82.0,6766100.0,0.0
2017-05-16,20.0,4942800.0,51.0,6901800.0,0.0
2017-05-17,26.0,13936900.0,124.0,11164100.0,0.0
2017-05-18,43.0,10341100.0,57.0,9208000.0,0.0
2017-05-19,14.0,6787300.0,73.0,6136100.0,0.0
2017-05-22,14.0,5132500.0,2.0,6458000.0,0.0
2017-05-23,20.0,8305400.0,66.0,8053600.0,0.0
2017-05-24,14.0,7025000.0,16.0,6465000.0,0.0
2017-05-25,11.0,4105100.0,86.0,4171600.0,0.0
2017-05-26,271457.0,6791600.0,448.0,5724900.0,0.0
2017-05-30,129819.0,4507500.0,884.0,6493000.0,0.0
2017-05-31,2712.0,10360700.0,47.0,5178600.0,0.0
2017-06-01,825.0,8702500.0,83.0,5242100.0,0.0
2017-06-02,1732.0,7268100.0,254.0,6868000.0,0.0
2017-06-05,433.0,3979200.0,11.0,4483200.0,0.0
2017-06-06,942.0,10798500.0,18.0,5424100.0,0.0
2017-06-07,641.0,9039200.0,97.0,4312700.0,0.0
2017-06-08,319.0,8169800.0,23.0,7440400.0,0.0
2017-06-09,467.0,7054700.0,34.0,5441100.0,0.0
2017-06-12,255.0,4927400.0,7.0,5966800.0,0.0
2017-06-13,150.0,3786600.0,35.0,9314000.0,0.0
2017-06-14,336.0,21124800.0,80.0,13651500.0,0.0
2017-06-15,743.0,6796700.0,13.0,6266500.0,0.0
2017-06-16,34.0,6435700.0,4.0,4806700.0,0.0
2017-06-19,108.0,6787000.0,13.0,7444900.0,0.0
2017-06-20,75.0,4617400.0,51.0,6194300.0,0.0
2017-06-21,205.0,4723700.0,22.0,6018900.0,0.0
2017-06-22,156.0,5811900.0,4.0,5295700.0,0.0
2017-06-23,269.0,9258600.0,1.0,5237700.0,0.0
2017-06-26,194.0,6593400.0,4.0,3805400.0,0.0
2017-06-27,111.0,5759300.0,0.0,4350100.0,0.0
2017-06-28,370.0,4220100.0,76357.0,4788000.0,0.0
2017-06-29,540.0,7705200.0,17565.0,5030000.0,0.0
2017-06-30,43.0,7272600.0,1336.0,3820300.0,0.0
2017-07-03,33.0,12145000.0,425.0,7903600.0,0.0
2017-07-05,40.0,7223300.0,615.0,9527500.0,0.0
2017-07-06,5.0,4443400.0,185.0,5154500.0,0.0
2017-07-07,116.0,11153600.0,301.0,19192400.0,0.0
2017-07-10,28.0,4970900.0,286.0,14637900.0,0.0
2017-07-11,12.0,6637900.0,163.0,7774400.0,0.0
2017-07-12,7.0,4654400.0,61.0,8272900.0,0.0
2017-07-13,7.0,4148900.0,20.0,7214900.0,0.0
2017-07-14,23.0,5788200.0,62.0,7841800.0,0.0
2017-07-17,7.0,5170800.0,55.0,7567200.0,0.0
2017-07-18,29.0,7158600.0,97.0,7794600.0,0.0
2017-07-19,3.0,3205100.0,47.0,5131300.0,0.0
2017-07-20,5.0,5571600.0,72.0,7564100.0,0.0
2017-07-21,16.0,10135900.0,69.0,7450400.0,0.0
2017-07-24,8.0,3654300.0,124.0,5812700.0,0.0
2017-07-25,18.0,6203000.0,33.0,6720400.0,0.0
2017-07-26,7.0,8527900.0,100.0,9831200.0,0.0
2017-07-27,220309.0,6385200.0,159.0,7377200.0,0.0
2017-07-28,64180.0,7393600.0,78.0,5841000.0,0.0
2017-07-31,7780.0,3944600.0,276.0,5672200.0,0.0
2017-08-01,1061.0,7365100.0,38.0,6443600.0,0.0
2017-08-02,393.0,5945300.0,6.0,6322200.0,0.0
2017-08-03,878.0,4275600.0,2.0,5365400.0,0.0
2017-08-04,521.0,8644800.0,2.0,12170800.0,0.0
2017-08-07,260.0,3010100.0,4.0,4191900.0,0.0
2017-08-08,555.0,7227200.0,35.0,7409400.0,0.0
2017-08-09,574.0,9186200.0,85.0,12546200.0,0.0
2017-08-10,608.0,9817900.0,169.0,10522600.0,0.0
2017-08-11,139.0,8019500.0,49.0,6302200.0,0.0
2017-08-14,338.0,6035300.0,56.0,5294900.0,0.0
2017-08-15,188.0,6731300.0,15.0,8834000.0,0.0
2017-08-16,110.0,8267300.0,28.0,9820000.0,0.0
2017-08-17,43.0,8183800.0,57.0,6398700.0,0.0
2017-08-18,358.0,13654200.0,25.0,8798700.0,0.0
2017-08-21,18.0,5549700.0,16.0,4983000.0,0.0
2017-08-22,100.0,6493900.0,15.0,5127300.0,0.0
2017-08-23,250.0,5038400.0,37.0,3175400.0,0.0
2017-08-24,550.0,4193400.0,50.0,4151400.0,0.0
2017-08-25,280.0,12398200.0,71.0,11920100.0,0.0
2017-08-28,145.0,11578300.0,0.0,11081500.0,0.0
2017-08-29,1178.0,9861500.0,115109.0,12355700.0,0.0
2017-08-30,1178.0,6328400.0,115109.0,3300500.0,0.0
2017-08-31,373.0,11775500.0,21198.0,6445900.0,0.0
2017-09-01,313.0,11567400.0,1473.0,7278900.0,0.0
2017-09-05,39.0,11813100.0,535.0,10761400.0,0.0
2017-09-06,20.0,10059300.0,309.0,8542000.0,0.0
2017-09-07,26.0,10219700.0,807.0,9221600.0,0.0
2017-09-08,37.0,9020000.0,364.0,7804500.0,0.0
2017-09-11,9.0,9126600.0,397.0,7282200.0,0.0
2017-09-12,15.0,8349000.0,355.0,4304100.0,0.0
2017-09-13,16.0,8491000.0,428.0,6739200.0,0.0
2017-09-14,316.0,5330700.0,275.0,4091800.0,0.0
2017-09-15,15.0,8375100.0,244.0,4176100.0,0.0
2017-09-18,129.0,8859800.0,208.0,11597600.0,0.0
2017-09-19,20.0,5826500.0,163.0,4238800.0,0.0
2017-09-20,12.0,11415400.0,87.0,10542100.0,0.0
2017-09-21,336.0,7757900.0,212.0,7150200.0,0.0
2017-09-22,209.0,6011900.0,90.0,3621200.0,0.0
2017-09-25,51.0,10257200.0,172.0,8925900.0,0.0
2017-09-26,39.0,8673600.0,108.0,7685300.0,0.0
2017-09-27,19488.0,6903900.0,136.0,9022100.0,0.0
2017-09-28,5226.0,5968200.0,177.0,4344000.0,0.0
2017-09-29,492.0,10208000.0,23.0,6330500.0,0.0
2017-10-02,136.0,11755400.0,19.0,5121000.0,0.0
2017-10-03,192.0,3728700.0,38.0,3838600.0,0.0
2017-10-04,218.0,6475200.0,54.0,6719300.0,0.0
2017-10-05,36.0,6205400.0,19.0,4530600.0,0.0
2017-10-06,46.0,10013300.0,24.0,12122400.0,0.0
2017-10-09,19.0,5264100.0,4.0,5576200.0,0.0
2017-10-10,18.0,9315500.0,33.0,8355200.0,0.0
2017-10-11,21.0,5649400.0,49.0,6933500.0,0.0
2017-10-12,14.0,3037600.0,43.0,4340300.0,0.0
2017-10-13,74.0,6820300.0,70.0,6616900.0,0.0
2017-10-16,173.0,8202000.0,25.0,7914300.0,0.0
2017-10-17,571.0,7041300.0,55.0,7724400.0,0.0
2017-10-18,163.0,3666400.0,5.0,4124900.0,0.0
2017-10-19,134.0,5567300.0,7.0,7656600.0,0.0
2017-10-20,304.0,8481100.0,16.0,8794400.0,0.0
2017-10-23,115.0,5069700.0,16.0,6320400.0,0.0
2017-10-24,111.0,5114100.0,57.0,6171700.0,0.0
2017-10-25,105.0,4282400.0,28.0,4316500.0,0.0
2017-10-26,39.0,6438800.0,64.0,6618000.0,0.0
2017-10-27,567.0,6664200.0,158.0,7225600.0,0.0
2017-10-30,222.0,5119200.0,123.0,3854300.0,0.0
2017-10-31,235.0,3910500.0,297.0,10656700.0,0.0
2017-11-01,78.0,4647800.0,29.0,10689100.0,0.0
2017-11-02,70.0,5369500.0,18.0,5499600.0,0.0
2017-11-03,75.0,6330600.0,10.0,6779700.0,0.0
2017-11-06,128.0,6953800.0,10.0,9806100.0,0.0
2017-11-07,11.0,4165900.0,1.0,6467600.0,0.0
2017-11-08,15.0,5565200.0,5.0,6397500.0,0.0
2017-11-09,18.0,6072400.0,2.0,4291500.0,0.0
2017-11-10,10.0,7116200.0,1.0,7895200.0,0.0
2017-11-13,3.0,6249300.0,3.0,5959400.0,0.0
2017-11-14,4.0,6189000.0,1.0,6728600.0,0.0
2017-11-15,13.0,4984800.0,1.0,6371300.0,0.0
2017-11-16,43.0,2796500.0,9.0,4404900.0,0.0
2017-11-17,1.0,10614000.0,3.0,9025200.0,0.0
2017-11-20,1.0,8356700.0,0.0,12877700.0,0.0
2017-11-21,4.0,4956500.0,1.0,5835800.0,0.0
2017-11-22,4.0,5211800.0,0.0,5600400.0,0.0
2017-11-24,0.0,1779700.0,1.0,2423800.0,0.0
2017-11-27,1.0,4961200.0,2.0,4960300.0,0.0
2017-11-28,275442.0,5603100.0,96960.0,13159700.0,0.0
2017-11-29,47244.0,6138900.0,22561.0,9101700.0,0.0
2017-11-30,3049.0,7936300.0,1585.0,11035900.0,0.0
2017-12-01,823.0,13080100.0,523.0,14631900.0,0.0
2017-12-04,850.0,6943700.0,893.0,6857300.0,0.0
2017-12-05,1499.0,10041200.0,75.0,10124000.0,0.0
2017-12-06,373.0,6643000.0,207.0,8124700.0,0.0
2017-12-07,358.0,12900200.0,174.0,11107000.0,0.0
2017-12-08,157.0,5231300.0,75.0,6584400.0,0.0
2017-12-11,146.0,4522200.0,77.0,6204400.0,0.0
2017-12-12,692.0,8020100.0,197.0,7053000.0,0.0
2017-12-13,349.0,10086700.0,190.0,15271600.0,0.0
2017-12-14,139.0,6993600.0,31.0,7594400.0,0.0
2017-12-15,578.0,7532000.0,373.0,7127000.0,0.0
2017-12-18,45.0,5452200.0,46.0,4684300.0,0.0
2017-12-19,329.0,4018900.0,16.0,5053000.0,0.0
2017-12-20,63.0,5734600.0,16.0,4520100.0,0.0
2017-12-21,226.0,4823700.0,46.0,3910000.0,0.0
2017-12-22,119.0,5791300.0,194.0,8326700.0,0.0
2017-12-26,84.0,8224400.0,64.0,6380400.0,0.0
2017-12-27,456.0,6232700.0,627.0,6516600.0,0.0
2017-12-28,245.0,5732700.0,207.0,10101800.0,0.0
2017-12-29,65.0,7852100.0,17.0,13888400.0,0.0
2018-01-02,68.0,11762500.0,34.0,8943200.0,0.0
2018-01-03,42.0,7904300.0,4.0,9149500.0,0.0
2018-01-04,2.0,7329700.0,34.0,7466300.0,0.0
2018-01-05,1.0,5739900.0,0.0,5651500.0,0.0
2018-01-08,41.0,3566700.0,0.0,6707000.0,0.0
2018-01-09,16.0,9153600.0,9.0,6975400.0,0.0
2018-01-10,70.0,14809300.0,180.0,8167800.0,0.0
2018-01-11,9.0,5994700.0,35.0,5981900.0,0.0
2018-01-12,14.0,9258600.0,52.0,9850100.0,0.0
2018-01-16,13.0,8083900.0,4.0,8985900.0,0.0
2018-01-17,27.0,10130500.0,88.0,10718200.0,0.0
2018-01-18,211.0,6289300.0,6.0,8512300.0,0.0
2018-01-19,50.0,8773800.0,35.0,7674700.0,0.0
2018-01-22,162.0,4893500.0,3.0,4588100.0,0.0
2018-01-23,47.0,6190400.0,10.0,9722800.0,0.0
2018-01-24,18.0,11827600.0,3.0,17237400.0,0.0
2018-01-25,4.0,15219700.0,1.0,17380100.0,0.0
2018-01-26,280546.0,7828700.0,41.0,7151800.0,0.0
2018-01-29,,6956400.0,,7179700.0,0.0
2018-01-30,52100.0,9736100.0,22.0,8425000.0,0.0
2018-01-31,4881.0,13418900.0,22.0,12327100.0,0.0
2018-02-01,1680.0,10854600.0,0.0,6985200.0,0.0
2018-02-02,2841.0,16789200.0,3.0,17895900.0,0.0
2018-02-05,641.0,13596300.0,12.0,11728100.0,0.0
2018-02-06,529.0,17672500.0,206.0,10021200.0,0.0
2018-02-07,491.0,8558500.0,4.0,11937300.0,0.0
2018-02-08,459.0,7343600.0,0.0,8688900.0,0.0
2018-02-09,451.0,14140700.0,16.0,8531200.0,0.0
2018-02-12,140.0,6984900.0,2.0,10638800.0,0.0
2018-02-13,71.0,5321300.0,3.0,5358900.0,0.0
2018-02-14,400.0,16416400.0,201.0,14553100.0,0.0
2018-02-15,111.0,7276500.0,23.0,9021600.0,0.0
2018-02-16,110.0,7956900.0,1.0,7210100.0,0.0
2018-02-20,283.0,11148700.0,0.0,8763800.0,0.0
2018-02-21,119.0,7908800.0,0.0,10420800.0,0.0
2018-02-22,70.0,5346300.0,21.0,5645700.0,0.0
2018-02-23,427.0,4239700.0,20.0,4306900.0,0.0
2018-02-26,652.0,3194300.0,68118.0,4902400.0,0.0
2018-02-27,710.0,7082300.0,23900.0,7695400.0,0.0
2018-02-28,58.0,4534900.0,1018.0,4056400.0,0.0
2018-03-01,43.0,12910100.0,564.0,10568600.0,0.0
2018-03-02,155.0,9994300.0,83.0,6299000.0,0.0
2018-03-05,18.0,5778300.0,143.0,4056400.0,0.0
2018-03-06,18.0,8676800.0,344.0,11502800.0,0.0
2018-03-07,27.0,5158700.0,34.0,8255500.0,0.0
2018-03-08,62.0,3474900.0,70.0,6899900.0,0.0
2018-03-09,88.0,5066800.0,355.0,7958800.0,0.0
2018-03-12,0.0,2884300.0,48.0,4990100.0,0.0
2018-03-13,13.0,4798300.0,19.0,6471100.0,0.0
2018-03-14,19.0,3777000.0,3.0,4070000.0,0.0
2018-03-15,0.0,6130100.0,34.0,5760300.0,0.0
2018-03-16,34.0,7402200.0,34.0,6681600.0,0.0
2018-03-19,6.0,4335400.0,137.0,4884300.0,0.0
2018-03-20,4.0,3399400.0,114.0,7426400.0,0.0
2018-03-21,34.0,12532000.0,76.0,12896700.0,0.0
2018-03-22,0.0,5298700.0,2.0,10591500.0,0.0
2018-03-23,8.0,12025900.0,55.0,9556200.0,0.0
2018-03-26,10.0,6169800.0,43.0,8509300.0,0.0
2018-03-27,290889.0,6180700.0,167.0,9363400.0,0.0
2018-03-28,59284.0,10254900.0,79.0,10915100.0,0.0
2018-03-29,5585.0,7102000.0,39.0,6888300.0,0.0
2018-04-02,649.0,11421100.0,6.0,9473100.0,0.0
2018-04-03,702.0,6083700.0,0.0,5832800.0,0.0
2018-04-04,718.0,7488300.0,39.0,8229100.0,0.0
2018-04-05,258.0,5333000.0,12.0,6121500.0,0.0
2018-04-06,348.0,6121200.0,4.0,6906700.0,0.0
2018-04-09,290.0,4189900.0,35.0,6558300.0,0.0
2018-04-10,105.0,5268800.0,6.0,7250900.0,0.0
2018-04-11,118.0,12348600.0,0.0,13825000.0,0.0
2018-04-12,34.0,8141300.0,3.0,7487100.0,0.0
2018-04-13,67.0,6821300.0,0.0,6159000.0,0.0
2018-04-16,60.0,4600000.0,120.0,5231200.0,0.0
2018-04-17,409.0,4184100.0,0.0,6926400.0,0.0
2018-04-18,45.0,6755600.0,11.0,19800200.0,0.0
2018-04-19,387.0,8736100.0,1.0,17017000.0,0.0
2018-04-20,310.0,10403100.0,127.0,8050500.0,0.0
2018-04-23,68.0,6921500.0,20.0,15510900.0,0.0
2018-04-24,28.0,4733100.0,5.0,7465500.0,0.0
2018-04-25,278.0,5985700.0,2.0,6278600.0,0.0
2018-04-26,569.0,7517100.0,69508.0,8415300.0,0.0
2018-04-27,622.0,5654000.0,20148.0,5690900.0,0.0
2018-04-30,49.0,9830600.0,1573.0,13944300.0,0.0
2018-05-01,28.0,7551600.0,1407.0,14157600.0,0.0
2018-05-02,23.0,7614000.0,884.0,10561200.0,0.0
2018-05-03,4.0,4857400.0,642.0,6541700.0,0.0
2018-05-04,0.0,5883600.0,296.0,4829700.0,0.0
2018-05-07,4.0,3397500.0,308.0,3331600.0,0.0
2018-05-08,337.0,5551100.0,215.0,9529700.0,0.0
2018-05-09,70.0,4405600.0,152.0,6852100.0,0.0
2018-05-10,8.0,5218400.0,36.0,8470600.0,0.0
2018-05-11,3.0,4299200.0,76.0,6681200.0,0.0
2018-05-14,4.0,3753200.0,67.0,7360100.0,0.0
2018-05-15,8.0,10911900.0,121.0,10317400.0,0.0
2018-05-16,26.0,4943300.0,48.0,7638200.0,0.0
2018-05-17,2.0,7781300.0,136.0,4987300.0,0.0
2018-05-18,2.0,6837100.0,33.0,3883000.0,0.0
2018-05-21,52.0,4126700.0,15.0,4405100.0,0.0
2018-05-22,50.0,4579600.0,72.0,5562600.0,0.0
2018-05-23,10.0,7007300.0,31.0,7300100.0,0.0
2018-05-24,0.0,8850100.0,836.0,7046000.0,0.0
2018-05-25,1.0,7920700.0,64.0,5169600.0,0.0
2018-05-29,386334.0,9013200.0,546.0,9718200.0,0.0
2018-05-30,50845.0,4573700.0,398.0,4684300.0,0.0
2018-05-31,4082.0,7862500.0,65.0,5554400.0,0.0
2018-06-01,663.0,8059100.0,5.0,6197200.0,0.0
2018-06-04,144.0,4345400.0,40.0,3993300.0,0.0
2018-06-05,357.0,6864200.0,18.0,6568400.0,0.0
2018-06-06,373.0,4083700.0,94.0,8717300.0,0.0
2018-06-07,79.0,3700700.0,17.0,8920000.0,0.0
2018-06-08,650.0,3865700.0,16.0,4128900.0,0.0
2018-06-11,71.0,3201200.0,18.0,10123500.0,0.0
2018-06-12,153.0,7279600.0,0.0,6500900.0,0.0
2018-06-13,135.0,5867700.0,6.0,12232500.0,0.0
2018-06-14,42.0,8015400.0,101.0,13476500.0,0.0
2018-06-15,589.0,14537000.0,23.0,24728300.0,0.0
2018-06-18,35.0,3846000.0,5.0,8991600.0,0.0
2018-06-19,34.0,4925800.0,115.0,10823300.0,0.0
2018-06-20,7.0,4548500.0,0.0,7787300.0,0.0
2018-06-21,46.0,5681900.0,0.0,7075700.0,0.0
2018-06-22,74.0,4489400.0,6.0,7685700.0,0.0
2018-06-25,37.0,9300200.0,2.0,5508700.0,0.0
2018-06-26,89.0,8674500.0,4.0,6086000.0,0.0
2018-06-27,1162.0,6480100.0,96137.0,12641200.0,0.0
2018-06-28,378.0,7760500.0,28819.0,8801000.0,0.0
2018-06-29,48.0,8002800.0,2765.0,7990000.0,0.0
2018-07-02,29.0,12021900.0,1009.0,9148800.0,0.0
2018-07-03,36.0,8901000.0,332.0,4606000.0,0.0
2018-07-05,9.0,4951900.0,207.0,7141100.0,0.0
2018-07-06,7.0,2946900.0,163.0,4791300.0,0.0
2018-07-09,37.0,4074900.0,39.0,6847500.0,0.0
2018-07-10,65.0,3754800.0,43.0,4298000.0,0.0
2018-07-11,30.0,6974500.0,53.0,10390800.0,0.0
2018-07-12,7.0,4585300.0,39.0,6969000.0,0.0
2018-07-13,2.0,5444300.0,63.0,8575500.0,0.0
2018-07-16,2.0,3670700.0,7.0,4576500.0,0.0
2018-07-17,0.0,7939600.0,365.0,18090700.0,0.0
2018-07-18,67.0,5391800.0,29.0,8067500.0,0.0
2018-07-19,33.0,14227600.0,46.0,16130700.0,0.0
2018-07-20,0.0,7892000.0,279.0,10571800.0,0.0
2018-07-23,1.0,6247100.0,15.0,6381600.0,0.0
2018-07-24,0.0,4801000.0,65.0,7540200.0,0.0
2018-07-25,0.0,5479600.0,48.0,7227800.0,0.0
2018-07-26,1.0,6382700.0,104.0,8336100.0,0.0
2018-07-27,254428.0,5242000.0,227.0,5958200.0,0.0
