date,equity_call,equity_put,equity_total,equity_pcr
2014-01-28,1225915,648952,1874867,0.53
2014-01-29,1202254,746970,1949224,0.62
2014-01-30,1345559,726483,2072042,0.54
2014-01-31,1343844,886751,2230595,0.66
2014-02-03,1366803,840283,2207086,0.61
2014-02-04,1159295,693919,1853214,0.6
2014-02-05,1254114,772771,2026885,0.62
2014-02-06,1258650,765132,2023782,0.61
2014-02-07,1385288,939405,2324693,0.68
2014-02-10,1016821,717369,1734190,0.71
2014-02-11,1282550,707899,1990449,0.55
2014-02-12,1091205,698278,1789483,0.64
2014-02-13,1353117,768603,2121720,0.57
2014-02-14,1254467,720650,1975117,0.57
2014-02-18,1231461,749959,1981420,0.61
2014-02-19,1311492,724952,2036444,0.55
2014-02-20,1300181,751977,2052158,0.58
2014-02-21,1619551,894944,2514495,0.55
2014-02-24,1446605,794231,2240836,0.55
2014-02-25,1291604,730752,2022356,0.57
2014-02-26,1313950,755043,2068993,0.57
2014-02-27,1215816,710189,1926005,0.58
2014-02-28,1422140,895915,2318055,0.63
2014-03-03,1021232,634616,1655848,0.62
2014-03-04,1293919,617979,1911898,0.48
2014-03-05,1350090,614508,1964598,0.46
2014-03-06,1337040,703345,2040385,0.53
2014-03-07,1283407,709704,1993111,0.55
2014-03-10,973428,650435,1623863,0.67
2014-03-11,1190112,691972,1882084,0.58
2014-03-12,949706,672270,1621976,0.71
2014-03-13,1224166,846943,2071109,0.69
2014-03-14,1255743,864258,2120001,0.69
2014-03-17,987063,560258,1547321,0.57
2014-03-18,1044200,569299,1613499,0.55
2014-03-19,1128832,596821,1725653,0.53
2014-03-20,1313327,718867,2032194,0.55
2014-03-21,1623688,1004979,2628667,0.62
2014-03-24,1230940,807877,2038817,0.66
2014-03-25,1201404,641657,1843061,0.53
2014-03-26,1190334,765067,1955401,0.64
2014-03-27,1245466,712028,1957494,0.57
2014-03-28,1132631,728463,1861094,0.64
2014-03-31,957440,543919,1501359,0.57
2014-04-01,1140176,535526,1675702,0.47
2014-04-02,1034225,532460,1566685,0.51
2014-04-03,1036264,616291,1652555,0.59
2014-04-04,1353316,881123,2234439,0.65
2014-04-07,1191687,735204,1926891,0.62
2014-04-08,992829,558607,1551436,0.56
2014-04-09,1215530,551511,1767041,0.45
2014-04-10,1030621,720460,1751081,0.7
2014-04-11,1085976,814735,1900711,0.75
2014-04-14,930636,569535,1500171,0.61
2014-04-15,1193003,703254,1896257,0.59
2014-04-16,1219255,651101,1870356,0.53
2014-04-17,1461005,838080,2299085,0.57
2014-04-21,1068453,502807,1571260,0.47
2014-04-22,1089786,520429,1610215,0.48
2014-04-23,1052651,728528,1781179,0.69
2014-04-24,1258327,767066,2025393,0.61
2014-04-25,1205943,861370,2067313,0.71
2014-04-28,1258431,865253,2123684,0.69
2014-04-29,1090565,666455,1757020,0.61
2014-04-30,1125769,608590,1734359,0.54
2014-05-01,1192726,668824,1861550,0.56
2014-05-02,955063,621648,1576711,0.65
2014-05-05,781443,508622,1290065,0.65
2014-05-06,1049527,713728,1763255,0.68
2014-05-07,1183947,798214,1982161,0.67
2014-05-08,1095234,718012,1813246,0.66
2014-05-09,981880,710647,1692527,0.72
2014-05-12,1045035,552397,1597432,0.53
2014-05-13,981878,598112,1579990,0.61
2014-05-14,839671,600405,1440076,0.72
2014-05-15,1075564,741764,1817328,0.69
2014-05-16,1149404,783528,1932932,0.68
2014-05-19,1031567,556188,1587755,0.54
2014-05-20,893701,589710,1483411,0.66
2014-05-21,851930,575500,1427430,0.68
2014-05-22,861051,610257,1471308,0.71
2014-05-23,1016591,591881,1608472,0.58
2014-05-27,1090183,580342,1670525,0.53
2014-05-28,863949,486654,1350603,0.56
2014-05-29,1036011,543871,1579882,0.52
2014-05-30,1145218,638659,1783877,0.56
2014-06-02,774029,482891,1256920,0.62
2014-06-03,811243,468995,1280238,0.58
2014-06-04,1145475,493350,1638825,0.43
2014-06-05,1073466,535021,1608487,0.5
2014-06-06,1281037,608426,1889463,0.47
2014-06-09,1128969,536838,1665807,0.48
2014-06-10,1218867,628130,1846997,0.52
2014-06-11,1047813,525927,1573740,0.5
2014-06-12,1277212,650399,1927611,0.51
2014-06-13,1154670,645157,1799827,0.56
2014-06-16,993144,473976,1467120,0.48
2014-06-17,1033096,503924,1537020,0.49
2014-06-18,1349175,516593,1865768,0.38
2014-06-19,1206358,561002,1767360,0.47
2014-06-20,1600399,825912,2426311,0.52
2014-06-23,1231397,666232,1897629,0.54
2014-06-24,1203627,625342,1828969,0.52
2014-06-25,1064427,517206,1581633,0.49
2014-06-26,980298,565779,1546077,0.58
2014-06-27,1032959,538787,1571746,0.52
2014-06-30,1020910,513842,1534752,0.5
2014-07-01,1212579,623259,1835838,0.51
2014-07-02,1020080,585984,1606064,0.57
2014-07-03,814918,401851,1216769,0.49
2014-07-07,1074838,653092,1727930,0.61
2014-07-08,1225028,768609,1993637,0.63
2014-07-09,996828,539015,1535843,0.54
2014-07-10,981919,658585,1640504,0.67
2014-07-11,1176086,635493,1811579,0.54
2014-07-14,1034655,596017,1630672,0.58
2014-07-15,1070916,621050,1691966,0.58
2014-07-16,1544338,770552,2314890,0.5
2014-07-17,1336899,889963,2226862,0.67
2014-07-18,1554179,865032,2419211,0.56
2014-07-21,989087,612984,1602071,0.62
2014-07-22,1204019,707694,1911713,0.59
2014-07-23,1451893,853875,2305768,0.59
2014-07-24,1265176,730137,1995313,0.58
2014-07-25,1165984,717631,1883615,0.62
2014-07-28,1014794,595747,1610541,0.59
2014-07-29,1069898,639071,1708969,0.6
2014-07-30,1175991,673820,1849811,0.57
2014-07-31,1443155,916681,2359836,0.64
2014-08-01,1116272,1156395,2272667,1.04
2014-08-04,817377,513555,1330932,0.63
2014-08-05,792536,586926,1379462,0.74
2014-08-06,856101,686877,1542978,0.8
2014-08-07,1004791,648128,1652919,0.65
2014-08-08,908680,594034,1502714,0.65
2014-08-11,884384,502522,1386906,0.57
2014-08-12,809947,539081,1349028,0.67
2014-08-13,1019648,665552,1685200,0.65
2014-08-14,1012068,607912,1619980,0.6
2014-08-15,1350137,855030,2205167,0.63
2014-08-18,1104230,553213,1657443,0.5
2014-08-19,969422,561842,1531264,0.58
2014-08-20,825343,462892,1288235,0.56
2014-08-21,975017,497556,1472573,0.51
2014-08-22,999928,561866,1561794,0.56
2014-08-25,729525,463559,1193084,0.64
2014-08-26,886857,472129,1358986,0.53
2014-08-27,858107,529634,1387741,0.62
2014-08-28,774286,476577,1250863,0.62
2014-08-29,897281,506634,1403915,0.56
2014-09-02,1112719,704985,1817704,0.63
2014-09-03,1242695,802673,2045368,0.65
2014-09-04,1110373,723850,1834223,0.65
2014-09-05,1167493,724797,1892290,0.62
2014-09-08,1043570,636780,1680350,0.61
2014-09-09,1298158,759590,2057748,0.59
2014-09-10,1187148,691423,1878571,0.58
2014-09-11,986233,627508,1613741,0.64
2014-09-12,1352531,785721,2138252,0.58
2014-09-15,1191979,731113,1923092,0.61
2014-09-16,1104894,706969,1811863,0.64
2014-09-17,1068025,621497,1689522,0.58
2014-09-18,1228861,762798,1991659,0.62
2014-09-19,1712051,939686,2651737,0.55
2014-09-22,1159234,794183,1953417,0.69
2014-09-23,1038232,681676,1719908,0.66
2014-09-24,988521,625336,1613857,0.63
2014-09-25,1098824,848474,1947298,0.77
2014-09-26,992295,703023,1695318,0.71
2014-09-29,901681,635172,1536853,0.7
2014-09-30,1058595,692797,1751392,0.65
2014-10-01,1040041,815545,1855586,0.78
2014-10-02,1293607,796103,2089710,0.62
2014-10-03,1295434,693298,1988732,0.54
2014-10-06,996033,627190,1623223,0.63
2014-10-07,1039321,659251,1698572,0.63
2014-10-08,1344522,882366,2226888,0.66
2014-10-09,1248713,940010,2188723,0.75
2014-10-10,1391179,1207411,2598590,0.87
2014-10-13,1064687,969292,2033979,0.91
2014-10-14,1218284,954952,2173236,0.78
2014-10-15,1547938,1173661,2721599,0.76
2014-10-16,1357788,865669,2223457,0.64
2014-10-17,1532980,1085677,2618657,0.71
2014-10-20,1150775,674191,1824966,0.59
2014-10-21,1360425,821370,2181795,0.6
2014-10-22,1093621,811603,1905224,0.74
2014-10-23,1219121,744641,1963762,0.61
2014-10-24,1217007,765885,1982892,0.63
2014-10-27,916671,609083,1525754,0.66
2014-10-28,1222794,818915,2041709,0.67
2014-10-29,1089307,789150,1878457,0.72
2014-10-30,1182953,687197,1870150,0.58
2014-10-31,1611418,810601,2422019,0.5
2014-11-03,1157725,702597,1860322,0.61
2014-11-04,1019783,679470,1699253,0.67
2014-11-05,1015430,638753,1654183,0.63
2014-11-06,1028457,705352,1733809,0.69
2014-11-07,1166907,661445,1828352,0.57
2014-11-10,940321,629553,1569874,0.67
2014-11-11,860137,553978,1414115,0.64
2014-11-12,1207781,733384,1941165,0.61
2014-11-13,1328653,752423,2081076,0.57
2014-11-14,1310676,694455,2005131,0.53
2014-11-17,1140115,634422,1774537,0.56
2014-11-18,1272792,599152,1871944,0.47
2014-11-19,1059306,632848,1692154,0.6
2014-11-20,1156174,631602,1787776,0.55
2014-11-21,1582985,771664,2354649,0.49
2014-11-24,1126568,613312,1739880,0.54
2014-11-25,1050732,655394,1706126,0.62
2014-11-26,913352,577949,1491301,0.63
2014-11-28,810374,526359,1336733,0.65
2014-12-01,1247547,776232,2023779,0.62
2014-12-02,953300,615297,1568597,0.65
2014-12-03,935706,604914,1540620,0.65
2014-12-04,876429,579656,1456085,0.66
2014-12-05,1329311,663258,1992569,0.5
2014-12-08,1240062,764250,2004312,0.62
2014-12-09,996670,774691,1771361,0.78
2014-12-10,1002145,743328,1745473,0.74
2014-12-11,928958,664359,1593317,0.72
2014-12-12,1086847,855211,1942058,0.79
2014-12-15,1234503,920988,2155491,0.75
2014-12-16,1101241,811260,1912501,0.74
2014-12-17,1091917,772942,1864859,0.71
2014-12-18,1196527,691629,1888156,0.58
2014-12-19,1425468,835661,2261129,0.59
2014-12-22,1173290,575930,1749220,0.49
2014-12-23,1119764,582043,1701807,0.52
2014-12-24,465330,279144,744474,0.6
2014-12-26,764179,421432,1185611,0.55
2014-12-29,715893,460147,1176040,0.64
2014-12-30,659330,437283,1096613,0.66
2014-12-31,906399,507239,1413638,0.56
2015-01-02,813248,649175,1462423,0.8
2015-01-05,885287,695746,1581033,0.79
2015-01-06,1298604,770872,2069476,0.59
2015-01-07,949054,690637,1639691,0.73
2015-01-08,1215395,655615,1871010,0.54
2015-01-09,1023253,654819,1678072,0.64
2015-01-12,982561,672618,1655179,0.68
2015-01-13,1346444,883389,2229833,0.66
2015-01-14,1136349,856272,1992621,0.75
2015-01-15,1236347,893380,2129727,0.72
2015-01-16,1610252,1095682,2705934,0.68
2015-01-20,942491,578526,1521017,0.61
2015-01-21,865632,519089,1384721,0.6
2015-01-22,1121261,649877,1771138,0.58
2015-01-23,995244,695310,1690554,0.7
2015-01-26,865102,568997,1434099,0.66
2015-01-27,945523,716428,1661951,0.76
2015-01-28,1235207,830467,2065674,0.67
2015-01-29,1143484,902777,2046261,0.79
2015-01-30,1121537,757868,1879405,0.68
2015-02-02,776991,590705,1367696,0.76
2015-02-03,1113184,599278,1712462,0.54
2015-02-04,971527,572415,1543942,0.59
2015-02-05,1023640,679280,1702920,0.66
2015-02-06,1210669,834697,2045366,0.69
2015-02-09,812519,611411,1423930,0.75
2015-02-10,897029,590045,1487074,0.66
2015-02-11,1050724,658556,1709280,0.63
2015-02-12,1303587,720993,2024580,0.55
2015-02-13,1318555,739576,2058131,0.56
2015-02-17,1008659,586234,1594893,0.58
2015-02-18,971501,562922,1534423,0.58
2015-02-19,1143088,625633,1768721,0.55
2015-02-20,1365182,727169,2092351,0.53
2015-02-23,1010308,623947,1634255,0.62
2015-02-24,1053088,599174,1652262,0.57
2015-02-25,1074931,684344,1759275,0.64
2015-02-26,1139947,744545,1884492,0.65
2015-02-27,1058409,682380,1740789,0.64
2015-03-02,777346,444643,1221989,0.57
2015-03-03,830818,545030,1375848,0.66
2015-03-04,798636,489223,1287859,0.61
2015-03-05,916597,588088,1504685,0.64
2015-03-06,1116602,743627,1860229,0.67
2015-03-09,884937,575347,1460284,0.65
2015-03-10,885807,596476,1482283,0.67
2015-03-11,872647,580798,1453445,0.67
2015-03-12,947977,618462,1566439,0.65
2015-03-13,884064,706676,1590740,0.8
2015-03-16,798554,548211,1346765,0.69
2015-03-17,779655,579485,1359140,0.74
2015-03-18,979088,639101,1618189,0.65
2015-03-19,987129,583905,1571034,0.59
2015-03-20,1319315,756553,2075868,0.57
2015-03-23,907438,503796,1411234,0.56
2015-03-24,751475,523710,1275185,0.7
2015-03-25,987157,684767,1671924,0.69
2015-03-26,994232,581586,1575818,0.58
2015-03-27,789359,625401,1414760,0.79
2015-03-30,794197,419926,1214123,0.53
2015-03-31,663299,433090,1096389,0.65
2015-04-01,761303,580431,1341734,0.76
2015-04-02,756875,611739,1368614,0.81
2015-04-06,773281,383367,1156648,0.5
2015-04-07,689156,409014,1098170,0.59
2015-04-08,789917,474811,1264728,0.6
2015-04-09,758171,452847,1211018,0.6
2015-04-10,984782,531953,1516735,0.54
2015-04-13,865840,512653,1378493,0.59
2015-04-14,827264,546388,1373652,0.66
2015-04-15,1066847,631818,1698665,0.59
2015-04-16,1062271,708283,1770554,0.67
2015-04-17,1190104,877867,2067971,0.74
2015-04-20,991351,553385,1544736,0.56
2015-04-21,791276,505138,1296414,0.64
2015-04-22,997741,572000,1569741,0.57
2015-04-23,1052971,691952,1744923,0.66
2015-04-24,1155044,696136,1851180,0.6
2015-04-27,1047466,685131,1732597,0.65
2015-04-28,1121640,714654,1836294,0.64
2015-04-29,1067503,733279,1800782,0.69
2015-04-30,1037691,751906,1789597,0.72
2015-05-01,1029649,629136,1658785,0.61
2015-05-04,789566,431329,1220895,0.55
2015-05-05,884002,657404,1541406,0.74
2015-05-06,881868,646786,1528654,0.73
2015-05-07,751025,519715,1270740,0.69
2015-05-08,1024172,559959,1584131,0.55
2015-05-11,724288,439172,1163460,0.61
2015-05-12,695793,445738,1141531,0.64
2015-05-13,796087,449568,1245655,0.56
2015-05-14,907237,542668,1449905,0.6
2015-05-15,1076432,600873,1677305,0.56
2015-05-18,922192,608786,1530978,0.66
2015-05-19,803780,475949,1279729,0.59
2015-05-20,828220,481436,1309656,0.58
2015-05-21,788524,559851,1348375,0.71
2015-05-22,758622,488171,1246793,0.64
2015-05-26,731884,538147,1270031,0.74
2015-05-27,739801,430444,1170245,0.58
2015-05-28,685900,484098,1169998,0.71
2015-05-29,837624,474986,1312610,0.57
2015-06-01,795045,524175,1319220,0.66
2015-06-02,718968,389004,1107972,0.54
2015-06-03,769105,393757,1162862,0.51
2015-06-04,823072,503836,1326908,0.61
2015-06-05,801071,489179,1290250,0.61
2015-06-08,795341,485865,1281206,0.61
2015-06-09,752022,470424,1222446,0.63
2015-06-10,956113,437968,1394081,0.46
2015-06-11,710363,416199,1126562,0.59
2015-06-12,705718,475420,1181138,0.67
2015-06-15,672729,446621,1119350,0.66
2015-06-16,696396,447488,1143884,0.64
2015-06-17,816228,449783,1266011,0.55
2015-06-18,876345,557008,1433353,0.64
2015-06-19,998061,625415,1623476,0.63
2015-06-22,812292,452184,1264476,0.56
2015-06-23,779859,478441,1258300,0.61
2015-06-24,817929,422248,1240177,0.52
2015-06-25,719633,467709,1187342,0.65
2015-06-26,782894,580590,1363484,0.74
2015-06-29,710695,665510,1376205,0.94
2015-06-30,639602,535007,1174609,0.84
2015-07-01,650570,405178,1055748,0.62
2015-07-02,591448,412949,1004397,0.7
2015-07-06,689268,446441,1135709,0.65
2015-07-07,877764,683815,1561579,0.78
2015-07-08,647140,560924,1208064,0.87
2015-07-09,806406,556342,1362748,0.69
2015-07-10,768790,516646,1285436,0.67
2015-07-13,816857,452479,1269336,0.55
2015-07-14,786771,497364,1284135,0.63
2015-07-15,787137,534632,1321769,0.68
2015-07-16,969909,688171,1658080,0.71
2015-07-17,1230884,679313,1910197,0.55
2015-07-20,1031393,579921,1611314,0.56
2015-07-21,802074,552672,1354746,0.69
2015-07-22,1038895,638721,1677616,0.61
2015-07-23,869933,680213,1550146,0.78
2015-07-24,877490,754525,1632015,0.86
2015-07-27,739156,544485,1283641,0.74
2015-07-28,794616,495239,1289855,0.62
2015-07-29,895660,559486,1455146,0.62
2015-07-30,931308,468036,1399344,0.5
2015-07-31,778472,532348,1310820,0.68
2015-08-03,775995,569751,1345746,0.73
2015-08-04,811805,610690,1422495,0.75
2015-08-05,899234,688704,1587938,0.77
2015-08-06,835307,684295,1519602,0.82
2015-08-07,711962,591001,1302963,0.83
2015-08-10,706076,463493,1169569,0.66
2015-08-11,775401,609468,1384869,0.79
2015-08-12,887955,736374,1624329,0.83
2015-08-13,640879,473653,1114532,0.74
2015-08-14,647314,436409,1083723,0.67
2015-08-17,850654,590599,1441253,0.69
2015-08-18,576344,378749,955093,0.66
2015-08-19,707568,573359,1280927,0.81
2015-08-20,953837,780901,1734738,0.82
2015-08-21,1255393,1304012,2559405,1.04
2015-08-24,1002932,876166,1879098,0.87
2015-08-25,852856,595154,1448010,0.7
2015-08-26,810339,687228,1497567,0.85
2015-08-27,941270,713020,1654290,0.76
2015-08-28,726296,524450,1250746,0.72
2015-08-31,588595,386287,974882,0.66
2015-09-01,738242,544548,1282790,0.74
2015-09-02,663121,481877,1144998,0.73
2015-09-03,617988,421553,1039541,0.68
2015-09-04,535567,475878,1011445,0.89
2015-09-08,622117,408701,1030818,0.66
2015-09-09,892082,636770,1528852,0.71
2015-09-10,633412,488693,1122105,0.77
2015-09-11,561230,453314,1014544,0.81
2015-09-14,637942,580297,1218239,0.91
2015-09-15,787708,681650,1469358,0.87
2015-09-16,760840,557526,1318366,0.73
2015-09-17,877049,651203,1528252,0.74
2015-09-18,911801,759499,1671300,0.83
2015-09-21,768851,423956,1192807,0.55
2015-09-22,596135,474526,1070661,0.8
2015-09-23,538719,373969,912688,0.69
2015-09-24,647767,559508,1207275,0.86
2015-09-25,661635,492306,1153941,0.74
2015-09-28,589762,552872,1142634,0.94
2015-09-29,574740,543951,1118691,0.95
2015-09-30,595452,416425,1011877,0.7
2015-10-01,600173,437216,1037389,0.73
2015-10-02,835496,560257,1395753,0.67
2015-10-05,813612,501108,1314720,0.62
2015-10-06,657878,447637,1105515,0.68
2015-10-07,726649,600156,1326805,0.83
2015-10-08,712465,501224,1213689,0.7
2015-10-09,720690,461592,1182282,0.64
2015-10-12,519574,346328,865902,0.67
2015-10-13,565079,452778,1017857,0.8
2015-10-14,691344,518053,1209397,0.75
2015-10-15,945970,818784,1764754,0.87
2015-10-16,1363144,830396,2193540,0.61
2015-10-19,752685,507421,1260106,0.67
2015-10-20,698740,487702,1186442,0.7
2015-10-21,685376,566036,1251412,0.83
2015-10-22,819713,541564,1361277,0.66
2015-10-23,1035678,650879,1686557,0.63
2015-10-26,897008,643928,1540936,0.72
2015-10-27,861273,634188,1495461,0.74
2015-10-28,1163315,629839,1793154,0.54
2015-10-29,920482,517364,1437846,0.56
2015-10-30,1144803,680230,1825033,0.59
2015-11-02,777267,454662,1231929,0.58
2015-11-03,912338,643232,1555570,0.71
2015-11-04,832515,605926,1438441,0.73
2015-11-05,1050123,662047,1712170,0.63
2015-11-06,1069349,706384,1775733,0.66
2015-11-09,770184,586808,1356992,0.76
2015-11-10,926296,744623,1670919,0.8
2015-11-11,860814,510799,1371613,0.59
2015-11-12,936647,775492,1712139,0.83
2015-11-13,868792,852000,1720792,0.98
2015-11-16,726547,514674,1241221,0.71
2015-11-17,953324,787142,1740466,0.83
2015-11-18,1099615,794659,1894274,0.72
2015-11-19,1066858,847678,1914536,0.79
2015-11-20,937195,631869,1569064,0.67
2015-11-23,705529,425957,1131486,0.6
2015-11-24,618712,414932,1033644,0.67
2015-11-25,532578,347036,879614,0.65
2015-11-27,258517,197134,455651,0.76
2015-11-30,526165,342278,868443,0.65
2015-12-01,594385,363997,958382,0.61
2015-12-02,658852,442130,1100982,0.67
2015-12-03,601369,538969,1140338,0.9
2015-12-04,712072,436353,1148425,0.61
2015-12-07,583081,482396,1065477,0.83
2015-12-08,506864,487429,994293,0.96
2015-12-09,654713,433836,1088549,0.66
2015-12-10,496637,359265,855902,0.72
2015-12-11,756163,694792,1450955,0.92
2015-12-14,1423704,817803,2241507,0.57
2015-12-15,828132,548624,1376756,0.66
2015-12-16,1009497,548574,1558071,0.54
2015-12-17,759912,585243,1345155,0.77
2015-12-18,1202971,927371,2130342,0.77
2015-12-21,654244,418672,1072916,0.64
2015-12-22,626858,350080,976938,0.56
2015-12-23,689362,387942,1077304,0.56
2015-12-24,329158,188972,518130,0.57
2015-12-28,415808,504746,920554,1.21
2015-12-29,522386,280795,803181,0.54
2015-12-30,530003,314592,844595,0.59
2015-12-31,550810,380480,931290,0.69
2016-01-04,775278,618316,1393594,0.8
2016-01-05,685261,447300,1132561,0.65
2016-01-06,795913,556943,1352856,0.7
2016-01-07,936704,832730,1769434,0.89
2016-01-08,805323,745261,1550584,0.93
2016-01-11,788011,740361,1528372,0.94
2016-01-12,726015,625189,1351204,0.86
2016-01-13,738452,675682,1414134,0.91
2016-01-14,1529365,1250783,2780148,0.82
2016-01-15,977462,1110422,2087884,1.14
2016-01-19,809527,503120,1312647,0.62
2016-01-20,1156918,682213,1839131,0.59
2016-01-21,742255,515502,1257757,0.69
2016-01-22,845652,542233,1387885,0.64
2016-01-25,655665,453984,1109649,0.69
2016-01-26,724081,447812,1171893,0.62
2016-01-27,865712,613916,1479628,0.71
2016-01-28,871135,543920,1415055,0.62
2016-01-29,1003313,584115,1587428,0.58
2016-02-01,626244,392746,1018990,0.63
2016-02-02,630169,477820,1107989,0.76
2016-02-03,739416,609491,1348907,0.82
2016-02-04,861435,642858,1504293,0.75
2016-02-05,759650,701507,1461157,0.92
2016-02-08,720050,672462,1392512,0.93
2016-02-09,686451,523896,1210347,0.76
2016-02-10,667836,519966,1187802,0.78
2016-02-11,784297,749463,1533760,0.96
2016-02-12,810883,573994,1384877,0.71
2016-02-16,701563,558658,1260221,0.8
2016-02-17,882426,597779,1480205,0.68
2016-02-18,695091,518206,1213297,0.75
2016-02-19,1140734,998046,2138780,0.87
2016-02-22,806315,463986,1270301,0.58
2016-02-23,602882,429382,1032264,0.71
2016-02-24,754038,533065,1287103,0.71
2016-02-25,632738,393838,1026576,0.62
2016-02-26,815309,520333,1335642,0.64
2016-02-29,602125,363665,965790,0.6
2016-03-01,724475,490587,1215062,0.68
2016-03-02,783787,499105,1282892,0.64
2016-03-03,887285,488850,1376135,0.55
2016-03-04,1175072,693598,1868670,0.59
2016-03-07,766497,513072,1279569,0.67
2016-03-08,539457,484756,1024213,0.9
2016-03-09,606850,411459,1018309,0.68
2016-03-10,608375,447734,1056109,0.74
2016-03-11,811985,483356,1295341,0.6
2016-03-14,603636,415565,1019201,0.69
2016-03-15,602936,512890,1115826,0.85
2016-03-16,695994,491825,1187819,0.71
2016-03-17,914149,575112,1489261,0.63
2016-03-18,1218012,663868,1881880,0.55
2016-03-21,527615,376417,904032,0.71
2016-03-22,584139,513263,1097402,0.88
2016-03-23,600767,506295,1107062,0.84
2016-03-24,617616,507322,1124938,0.82
2016-03-28,508126,333607,841733,0.66
2016-03-29,698255,423600,1121855,0.61
2016-03-30,675223,415467,1090690,0.62
2016-03-31,540195,369225,909420,0.68
2016-04-01,643158,404404,1047562,0.63
2016-04-04,604114,392893,997007,0.65
2016-04-05,564527,390906,955433,0.69
2016-04-06,588174,356712,944886,0.61
2016-04-07,720321,491071,1211392,0.68
2016-04-08,627216,467361,1094577,0.75
2016-04-11,592780,386902,979682,0.65
2016-04-12,726756,526897,1253653,0.72
2016-04-13,961493,582561,1544054,0.61
2016-04-14,781226,534856,1316082,0.68
2016-04-15,1026561,645511,1672072,0.63
2016-04-18,892475,612637,1505112,0.69
2016-04-19,827042,553101,1380143,0.67
2016-04-20,756168,514252,1270420,0.68
2016-04-21,716250,610703,1326953,0.85
2016-04-22,931151,565952,1497103,0.61
2016-04-25,617144,433109,1050253,0.7
2016-04-26,872326,458647,1330973,0.53
2016-04-27,1129116,619620,1748736,0.55
2016-04-28,1036492,800515,1837007,0.77
2016-04-29,954673,817026,1771699,0.86
2016-05-02,635725,470392,1106117,0.74
2016-05-03,755146,580693,1335839,0.77
2016-05-04,703647,562726,1266373,0.8
2016-05-05,708177,566734,1274911,0.8
2016-05-06,718072,659887,1377959,0.92
2016-05-09,617936,530655,1148591,0.86
2016-05-10,663565,602672,1266237,0.91
2016-05-11,597379,476924,1074303,0.8
2016-05-12,688668,550935,1239603,0.8
2016-05-13,697241,584639,1281880,0.84
2016-05-16,723416,431815,1155231,0.6
2016-05-17,669465,539064,1208529,0.81
2016-05-18,732150,552373,1284523,0.75
2016-05-19,727104,581805,1308909,0.8
2016-05-20,898943,704854,1603797,0.78
2016-05-23,733580,475412,1208992,0.65
2016-05-24,712838,426691,1139529,0.6
2016-05-25,822999,511648,1334647,0.62
2016-05-26,749704,415415,1165119,0.55
2016-05-27,706435,358495,1064930,0.51
2016-05-31,694070,399620,1093690,0.58
2016-06-01,694650,385270,1079920,0.55
2016-06-02,662424,459196,1121620,0.69
2016-06-03,792987,470591,1263578,0.59
2016-06-06,646574,382361,1028935,0.59
2016-06-07,687728,417695,1105423,0.61
2016-06-08,656375,389764,1046139,0.59
2016-06-09,620328,446348,1066676,0.72
2016-06-10,747038,608020,1355058,0.81
2016-06-13,643171,482939,1126110,0.75
2016-06-14,686208,540641,1226849,0.79
2016-06-15,664323,449184,1113507,0.68
2016-06-16,728333,563198,1291531,0.77
2016-06-17,918995,577087,1496082,0.63
2016-06-20,710358,425416,1135774,0.6
2016-06-21,628619,403696,1032315,0.64
2016-06-22,551054,424543,975597,0.77
2016-06-23,615854,376271,992125,0.61
2016-06-24,835430,842349,1677779,1.01
2016-06-27,876090,713937,1590027,0.81
2016-06-28,770826,458582,1229408,0.59
2016-06-29,773078,445745,1218823,0.58
2016-06-30,743779,480502,1224281,0.65
2016-07-01,828860,472896,1301756,0.57
2016-07-05,591119,432070,1023189,0.73
2016-07-06,662230,501918,1164148,0.76
2016-07-07,723234,435767,1159001,0.6
2016-07-08,896569,468793,1365362,0.52
2016-07-11,850368,490810,1341178,0.58
2016-07-12,921353,542039,1463392,0.59
2016-07-13,737280,413248,1150528,0.56
2016-07-14,993624,528928,1522552,0.53
2016-07-15,926637,484334,1410971,0.52
2016-07-18,822066,567901,1389967,0.69
2016-07-19,820937,549197,1370134,0.67
2016-07-20,850542,485327,1335869,0.57
2016-07-21,834207,506596,1340803,0.61
2016-07-22,826222,490338,1316560,0.59
2016-07-25,695060,496212,1191272,0.71
2016-07-26,827104,631687,1458791,0.76
2016-07-27,974749,647552,1622301,0.66
2016-07-28,967086,596175,1563261,0.62
2016-07-29,873187,543734,1416921,0.62
2016-08-01,740096,530680,1270776,0.72
2016-08-02,737879,530144,1268023,0.72
2016-08-03,748938,442592,1191530,0.59
2016-08-04,739840,481424,1221264,0.65
2016-08-05,1022028,531228,1553256,0.52
2016-08-08,750977,435289,1186266,0.58
2016-08-09,698791,425168,1123959,0.61
2016-08-10,737217,458047,1195264,0.62
2016-08-11,771884,470446,1242330,0.61
2016-08-12,911645,501840,1413485,0.55
2016-08-15,965214,493750,1458964,0.51
2016-08-16,747106,522222,1269328,0.7
2016-08-17,868309,512240,1380549,0.59
2016-08-18,877349,476108,1353457,0.54
2016-08-19,939736,563858,1503594,0.6
2016-08-22,756508,474126,1230634,0.63
2016-08-23,746566,416434,1163000,0.56
2016-08-24,751994,509852,1261846,0.68
2016-08-25,621103,467199,1088302,0.75
2016-08-26,807128,587221,1394349,0.73
2016-08-29,665523,399625,1065148,0.6
2016-08-30,675596,423609,1099205,0.63
