date,index_call,index_put,index_total,index_pcr
2009-03-05,550111,595190,1145301,1.08
2009-03-06,526178,526608,1052786,1.0
2009-03-09,330607,352188,682795,1.07
2009-03-10,1300054,1222346,2522400,0.94
2009-03-11,399672,445270,844942,1.11
2009-03-12,1368624,1130148,2498772,0.83
2009-03-13,978984,863941,1842925,0.88
2009-03-16,495250,565547,1060797,1.14
2009-03-17,1513443,1361321,2874764,0.9
2009-03-18,1819624,1473317,3292941,0.81
2009-03-19,1381253,1563079,2944332,1.13
2009-03-20,382774,629763,1012537,1.65
2009-03-23,1204838,1229261,2434099,1.02
2009-03-24,899846,919882,1819728,1.02
2009-03-25,811427,1036773,1848200,1.28
2009-03-26,276723,405668,682391,1.47
2009-03-27,294058,361247,655305,1.23
2009-03-30,660253,1167247,1827500,1.77
2009-03-31,267200,357778,624978,1.34
2009-04-01,772910,971191,1744101,1.26
2009-04-02,1421907,1199207,2621114,0.84
2009-04-03,804926,901431,1706357,1.12
2009-04-06,612230,927943,1540173,1.52
2009-04-07,747573,940370,1687943,1.26
2009-04-08,540530,750652,1291182,1.39
2009-04-09,1069137,1413704,2482841,1.32
2009-04-13,353955,568892,922847,1.61
2009-04-14,461632,586164,1047796,1.27
2009-04-15,461764,693373,1155137,1.5
2009-04-16,1325622,1385429,2711051,1.05
2009-04-17,1076583,1241436,2318019,1.15
2009-04-20,932806,1127413,2060219,1.21
2009-04-21,290428,422175,712603,1.45
2009-04-22,905551,976822,1882373,1.08
2009-04-23,641385,850612,1491997,1.33
2009-04-24,335347,406227,741574,1.21
2009-04-27,635230,800613,1435843,1.26
2009-04-28,463663,644066,1107729,1.39
2009-04-29,836181,839159,1675340,1.0
2009-04-30,298623,529847,828470,1.77
2009-05-01,562027,782410,1344437,1.39
2009-05-04,779746,974431,1754177,1.25
2009-05-05,405172,352387,757559,0.87
2009-05-06,329150,477065,806215,1.45
2009-05-07,409112,526674,935786,1.29
2009-05-08,352270,597488,949758,1.7
2009-05-11,372514,488361,860875,1.31
2009-05-12,952825,1221614,2174439,1.28
2009-05-13,574423,663535,1237958,1.16
2009-05-14,686857,826636,1513493,1.2
2009-05-15,1024719,1151500,2176219,1.12
2009-05-18,263306,427258,690564,1.62
2009-05-19,874520,1020738,1895258,1.17
2009-05-20,1054232,1324524,2378756,1.26
2009-05-21,901963,1206001,2107964,1.34
2009-05-22,548227,671017,1219244,1.22
2009-05-26,661192,752114,1413306,1.14
2009-05-27,405234,355744,760978,0.88
2009-05-28,719460,806542,1526002,1.12
2009-05-29,615904,729814,1345718,1.18
2009-06-01,459569,537665,997234,1.17
2009-06-02,753275,929576,1682851,1.23
2009-06-03,730441,984842,1715283,1.35
2009-06-04,245879,374458,620337,1.52
2009-06-05,751108,903343,1654451,1.2
2009-06-08,329657,385869,715526,1.17
2009-06-09,303248,420426,723674,1.39
2009-06-10,381792,490298,872090,1.28
2009-06-11,456131,547870,1004001,1.2
2009-06-12,724338,917447,1641785,1.27
2009-06-15,446479,514638,961117,1.15
2009-06-16,579338,717922,1297260,1.24
2009-06-17,980672,1560380,2541052,1.59
2009-06-18,1029940,1232984,2262924,1.2
2009-06-19,1038884,1312788,2351672,1.26
2009-06-22,783868,1038670,1822538,1.33
2009-06-23,648062,930418,1578480,1.44
2009-06-24,667345,846294,1513639,1.27
2009-06-25,822884,907543,1730427,1.1
2009-06-26,642478,638577,1281055,0.99
2009-06-29,720659,616752,1337411,0.86
2009-06-30,773641,1074506,1848147,1.39
2009-07-01,817906,710928,1528834,0.87
2009-07-02,322507,420463,742970,1.3
2009-07-06,698114,774469,1472583,1.11
2009-07-07,849121,1041712,1890833,1.23
2009-07-08,1075641,1340671,2416312,1.25
2009-07-09,643079,970308,1613387,1.51
2009-07-10,310928,331088,642016,1.06
2009-07-13,1086414,1103771,2190185,1.02
2009-07-14,970915,863241,1834156,0.89
2009-07-15,1548969,1588004,3136973,1.03
2009-07-16,1332150,1318950,2651100,0.99
2009-07-17,892227,1064820,1957047,1.19
2009-07-20,849900,809757,1659657,0.95
2009-07-21,250269,331421,581690,1.32
2009-07-22,271049,598692,869741,2.21
2009-07-23,1064601,1355283,2419884,1.27
2009-07-24,296555,333401,629956,1.12
2009-07-27,226074,318921,544995,1.41
2009-07-28,696712,840241,1536953,1.21
2009-07-29,322848,399885,722733,1.24
2009-07-30,403507,491221,894728,1.22
2009-07-31,559900,731440,1291340,1.31
2009-08-03,268768,320591,589359,1.19
2009-08-04,346863,343893,690756,0.99
2009-08-05,661071,956148,1617219,1.45
2009-08-06,324229,363324,687553,1.12
2009-08-07,832479,1132060,1964539,1.36
2009-08-10,228211,250717,478928,1.1
2009-08-11,395988,361820,757808,0.91
2009-08-12,731915,1170295,1902210,1.6
2009-08-13,403109,405176,808285,1.01
2009-08-14,379131,497412,876543,1.31
2009-08-17,525423,657239,1182662,1.25
2009-08-18,462591,615087,1077678,1.33
2009-08-19,491577,809873,1301450,1.65
2009-08-20,664153,625309,1289462,0.94
2009-08-21,518178,579119,1097297,1.12
2009-08-24,336760,481485,818245,1.43
2009-08-25,408258,427115,835373,1.05
2009-08-26,225214,422077,647291,1.87
2009-08-27,359061,454333,813394,1.27
2009-08-28,327131,336129,663260,1.03
2009-08-31,239208,360741,599949,1.51
2009-09-01,566266,582353,1148619,1.03
2009-09-02,489529,539565,1029094,1.1
2009-09-03,802687,1216944,2019631,1.52
2009-09-04,348565,407789,756354,1.17
2009-09-08,754263,928656,1682919,1.23
2009-09-09,1080397,1408969,2489366,1.3
2009-09-10,901584,1252875,2154459,1.39
2009-09-11,1092015,1394200,2486215,1.28
2009-09-14,380396,496720,877116,1.31
2009-09-15,474764,545972,1020736,1.15
2009-09-16,1644207,1666469,3310676,1.01
2009-09-17,1346852,1746278,3093130,1.3
2009-09-18,827125,1320536,2147661,1.6
2009-09-21,814080,773912,1587992,0.95
2009-09-22,571290,784638,1355928,1.37
2009-09-23,283329,454509,737838,1.6
2009-09-24,825443,1211367,2036810,1.47
2009-09-25,271335,525501,796836,1.94
2009-09-28,350530,738393,1088923,2.11
2009-09-29,250506,322284,572790,1.29
2009-09-30,664519,1289269,1953788,1.94
2009-10-01,508057,568346,1076403,1.12
2009-10-02,839815,1347560,2187375,1.6
2009-10-05,314318,339603,653921,1.08
2009-10-06,298458,407540,705998,1.37
2009-10-07,338557,462479,801036,1.37
2009-10-08,909034,1032380,1941414,1.14
2009-10-09,251820,413184,665004,1.64
2009-10-12,697247,944441,1641688,1.35
2009-10-13,743239,988598,1731837,1.33
2009-10-14,721086,844815,1565901,1.17
2009-10-15,690506,716494,1407000,1.04
2009-10-16,397297,690046,1087343,1.74
2009-10-19,307667,566634,874301,1.84
2009-10-20,336504,483600,820104,1.44
2009-10-21,665964,1374357,2040321,2.06
2009-10-22,439482,488462,927944,1.11
2009-10-23,361976,452135,814111,1.25
2009-10-26,342026,502326,844352,1.47
2009-10-27,325788,717181,1042969,2.2
2009-10-28,502297,840731,1343028,1.67
2009-10-29,815042,1121727,1936769,1.38
2009-10-30,511008,860098,1371106,1.68
2009-11-02,515116,631296,1146412,1.23
2009-11-03,296430,555766,852196,1.87
2009-11-04,432161,560938,993099,1.3
2009-11-05,292964,497589,790553,1.7
2009-11-06,407025,729333,1136358,1.79
2009-11-09,919494,1333461,2252955,1.45
2009-11-10,722836,915184,1638020,1.27
2009-11-11,884480,1321789,2206269,1.49
2009-11-12,512590,683035,1195625,1.33
2009-11-13,639372,1078786,1718158,1.69
2009-11-16,602391,771908,1374299,1.28
2009-11-17,328868,489213,818081,1.49
2009-11-18,534570,714849,1249419,1.34
2009-11-19,676032,910647,1586679,1.35
2009-11-20,399801,677337,1077138,1.69
2009-11-23,949083,886744,1835827,0.93
2009-11-24,346301,401113,747414,1.16
2009-11-25,305943,331936,637879,1.08
2009-11-27,254518,422075,676593,1.66
2009-11-30,314693,511580,826273,1.63
2009-12-01,350217,536461,886678,1.53
2009-12-02,269367,521168,790535,1.93
2009-12-03,1006524,497733,1504257,0.49
2009-12-04,455023,622505,1077528,1.37
2009-12-07,239960,374317,614277,1.56
2009-12-08,485692,662849,1148541,1.36
2009-12-09,794922,1242098,2037020,1.56
2009-12-10,317093,470466,787559,1.48
2009-12-11,416253,522564,938817,1.26
2009-12-14,405091,522200,927291,1.29
2009-12-15,612325,547353,1159678,0.89
2009-12-16,713637,986936,1700573,1.38
2009-12-17,839092,807395,1646487,0.96
2009-12-18,436211,626190,1062401,1.44
2009-12-21,248657,329885,578542,1.33
2009-12-22,273627,430349,703976,1.57
2009-12-23,213523,271831,485354,1.27
2009-12-24,278862,337371,616233,1.21
2009-12-28,169479,250344,419823,1.48
2009-12-29,547977,775973,1323950,1.42
2009-12-30,688644,679417,1368061,0.99
2009-12-31,544900,752905,1297805,1.38
2010-01-04,777820,832810,1610630,1.07
2010-01-05,818054,893042,1711096,1.09
2010-01-06,782597,882035,1664632,1.13
2010-01-07,744223,990366,1734589,1.33
2010-01-08,936314,919639,1855953,0.98
2010-01-11,991349,1050191,2041540,1.06
2010-01-12,581839,733502,1315341,1.26
2010-01-13,1214495,1394825,2609320,1.15
2010-01-14,533400,641353,1174753,1.2
2010-01-15,1069365,1399131,2468496,1.31
2010-01-19,652158,621417,1273575,0.95
2010-01-20,470627,711911,1182538,1.51
2010-01-21,566776,661158,1227934,1.17
2010-01-22,868073,986851,1854924,1.14
2010-01-25,393271,636368,1029639,1.62
2010-01-26,438567,486277,924844,1.11
2010-01-27,1065253,1357996,2423249,1.27
2010-01-28,450193,477745,927938,1.06
2010-01-29,786055,1168477,1954532,1.49
2010-02-01,569126,468917,1038043,0.82
2010-02-02,480673,670507,1151180,1.39
2010-02-03,715715,828046,1543761,1.16
2010-02-04,1079179,1550231,2629410,1.44
2010-02-05,1334962,2203490,3538452,1.65
2010-02-08,733475,990819,1724294,1.35
2010-02-09,493563,487969,981532,0.99
2010-02-10,725982,975867,1701849,1.34
2010-02-11,1068320,1051493,2119813,0.98
2010-02-12,790904,1019307,1810211,1.29
2010-02-16,649667,800962,1450629,1.23
2010-02-17,814868,975931,1790799,1.2
2010-02-18,901911,824101,1726012,0.91
2010-02-19,537221,508458,1045679,0.95
2010-02-22,834083,986320,1820403,1.18
2010-02-23,466913,622546,1089459,1.33
2010-02-24,361181,387387,748568,1.07
2010-02-25,835952,1085146,1921098,1.3
2010-02-26,726659,829058,1555717,1.14
2010-03-01,876198,1274884,2151082,1.46
2010-03-02,973706,1066179,2039885,1.09
2010-03-03,537420,653779,1191199,1.22
2010-03-04,505052,770660,1275712,1.53
2010-03-05,1194517,1458566,2653083,1.22
2010-03-08,607409,1114019,1721428,1.83
2010-03-09,619650,529124,1148774,0.85
2010-03-10,570274,485001,1055275,0.85
2010-03-11,811734,1362661,2174395,1.68
2010-03-12,402554,693726,1096280,1.72
2010-03-15,770648,900599,1671247,1.17
2010-03-16,695528,743204,1438732,1.07
2010-03-17,1010354,1283510,2293864,1.27
2010-03-18,724393,818433,1542826,1.13
2010-03-19,419038,837831,1256869,2.0
2010-03-22,302197,525037,827234,1.74
2010-03-23,380855,422317,803172,1.11
2010-03-24,274766,494629,769395,1.8
2010-03-25,358758,572334,931092,1.6
2010-03-26,578905,926897,1505802,1.6
2010-03-29,207766,403718,611484,1.94
2010-03-30,514182,815170,1329352,1.59
2010-03-31,247745,512853,760598,2.07
2010-04-01,689876,1070199,1760075,1.55
2010-04-05,299682,473774,773456,1.58
2010-04-06,516716,635113,1151829,1.23
2010-04-07,849364,1404271,2253635,1.65
2010-04-08,658171,1010100,1668271,1.53
2010-04-09,459173,638704,1097877,1.39
2010-04-12,506268,627195,1133463,1.24
2010-04-13,753296,745449,1498745,0.99
2010-04-14,759913,738253,1498166,0.97
2010-04-15,1015412,1142428,2157840,1.13
2010-04-16,1386458,2204707,3591165,1.59
2010-04-19,579230,620600,1199830,1.07
2010-04-20,646518,1287513,1934031,1.99
2010-04-21,402045,735419,1137464,1.83
2010-04-22,979955,1187955,2167910,1.21
2010-04-23,752229,933332,1685561,1.24
2010-04-26,362705,527825,890530,1.46
2010-04-27,526510,714802,1241312,1.36
2010-04-28,421256,594483,1015739,1.41
2010-04-29,373178,501517,874695,1.34
2010-04-30,760093,1560964,2321057,2.05
2010-05-03,317022,437195,754217,1.38
2010-05-04,677517,800969,1478486,1.18
2010-05-05,1340818,2355144,3695962,1.76
2010-05-06,1055877,1272427,2328304,1.21
2010-05-07,2012500,3393074,5405574,1.69
2010-05-10,1459291,2140912,3600203,1.47
2010-05-11,643366,950323,1593689,1.48
2010-05-12,1064753,1508262,2573015,1.42
2010-05-13,996801,1294861,2291662,1.3
2010-05-14,1513136,2353327,3866463,1.56
2010-05-17,657936,842243,1500179,1.28
2010-05-18,1373496,1933298,3306794,1.41
2010-05-19,1545958,2985075,4531033,1.93
2010-05-20,1985693,4097780,6083473,2.06
2010-05-21,1632849,3098259,4731108,1.9
2010-05-24,974644,1274779,2249423,1.31
2010-05-25,1248177,2062316,3310493,1.65
2010-05-26,563332,850679,1414011,1.51
2010-05-27,859401,1554697,2414098,1.81
2010-05-28,425364,515942,941306,1.21
2010-06-01,665722,878748,1544470,1.32
2010-06-02,792489,1016749,1809238,1.28
2010-06-03,339337,539263,878600,1.59
2010-06-04,973991,1385573,2359564,1.42
2010-06-07,929058,1309719,2238777,1.41
2010-06-08,667055,898064,1565119,1.35
2010-06-09,489381,740640,1230021,1.51
2010-06-10,541211,721683,1262894,1.33
2010-06-11,475237,540336,1015573,1.14
2010-06-14,710824,1378725,2089549,1.94
2010-06-15,954159,1210929,2165088,1.27
2010-06-16,1083811,1351537,2435348,1.25
2010-06-17,973598,1127479,2101077,1.16
2010-06-18,861385,1105974,1967359,1.28
2010-06-21,313864,664669,978533,2.12
2010-06-22,689781,1120952,1810733,1.63
2010-06-23,277383,340037,617420,1.23
2010-06-24,488976,447118,936094,0.91
2010-06-25,600256,777142,1377398,1.29
2010-06-28,496350,472243,968593,0.95
2010-06-29,1088865,1565510,2654375,1.44
2010-06-30,456874,535913,992787,1.17
2010-07-01,565672,809941,1375613,1.43
2010-07-02,292277,350924,643201,1.2
2010-07-06,366432,601037,967469,1.64
2010-07-07,509541,474635,984176,0.93
2010-07-08,376652,422394,799046,1.12
2010-07-09,786807,923054,1709861,1.17
2010-07-12,609484,990399,1599883,1.62
2010-07-13,1028197,1369744,2397941,1.33
2010-07-14,957107,1332267,2289374,1.39
2010-07-15,903465,1137578,2041043,1.26
2010-07-16,792632,1375590,2168222,1.74
2010-07-19,637219,729567,1366786,1.14
2010-07-20,306355,525065,831420,1.71
2010-07-21,546674,970829,1517503,1.78
2010-07-22,416076,516107,932183,1.24
2010-07-23,323113,371092,694205,1.15
2010-07-26,286652,385281,671933,1.34
2010-07-27,314513,464261,778774,1.48
2010-07-28,220359,312050,532409,1.42
2010-07-29,203260,284509,487769,1.4
2010-07-30,319023,304687,623710,0.96
2010-08-02,615004,995111,1610115,1.62
2010-08-03,290102,319158,609260,1.1
2010-08-04,498141,703054,1201195,1.41
2010-08-05,209006,380935,589941,1.82
2010-08-06,361987,409869,771856,1.13
2010-08-09,337068,383097,720165,1.14
2010-08-10,636576,1000749,1637325,1.57
2010-08-11,504922,638702,1143624,1.26
2010-08-12,731023,1150127,1881150,1.57
2010-08-13,525772,785310,1311082,1.49
2010-08-16,707346,808090,1515436,1.14
2010-08-17,742241,1142544,1884785,1.54
2010-08-18,835154,1581193,2416347,1.89
2010-08-19,1076511,1313170,2389681,1.22
2010-08-20,907633,1367953,2275586,1.51
2010-08-23,571890,898210,1470100,1.57
2010-08-24,454885,416666,871551,0.92
2010-08-25,328644,529879,858523,1.61
2010-08-26,421918,443272,865190,1.05
2010-08-27,446602,450747,897349,1.01
2010-08-30,291465,435522,726987,1.49
2010-08-31,289199,405306,694505,1.4
2010-09-01,589258,761734,1350992,1.29
2010-09-02,618218,900708,1518926,1.46
2010-09-03,400873,720867,1121740,1.8
2010-09-07,291041,471252,762293,1.62
2010-09-08,394956,559983,954939,1.42
2010-09-09,385847,715471,1101318,1.85
2010-09-10,697386,1343069,2040455,1.93
2010-09-13,688220,740481,1428701,1.08
2010-09-14,868185,1157762,2025947,1.33
2010-09-15,1116585,1534614,2651199,1.37
2010-09-16,1261093,1324387,2585480,1.05
2010-09-17,391360,512566,903926,1.31
2010-09-20,717319,1045143,1762462,1.46
2010-09-21,366380,637655,1004035,1.74
2010-09-22,432720,521901,954621,1.21
2010-09-23,564711,858403,1423114,1.52
2010-09-24,327514,398984,726498,1.22
2010-09-27,284938,391832,676770,1.38
2010-09-28,252437,584349,836786,2.31
2010-09-29,632314,755066,1387380,1.19
2010-09-30,816714,1021032,1837746,1.25
2010-10-01,812729,918572,1731301,1.13
2010-10-04,367457,352574,720031,0.96
2010-10-05,652131,809646,1461777,1.24
2010-10-06,729671,951504,1681175,1.3
2010-10-07,381032,406797,787829,1.07
2010-10-08,799643,998747,1798390,1.25
2010-10-11,774819,925370,1700189,1.19
2010-10-12,488371,855520,1343891,1.75
2010-10-13,1605061,1722609,3327670,1.07
2010-10-14,720851,877594,1598445,1.22
2010-10-15,1051719,1319412,2371131,1.25
2010-10-18,371567,386852,758419,1.04
2010-10-19,816658,1076237,1892895,1.32
2010-10-20,811904,1266307,2078211,1.56
2010-10-21,837049,1077365,1914414,1.29
2010-10-22,448368,479739,928107,1.07
2010-10-25,642201,929741,1571942,1.45
2010-10-26,252794,530799,783593,2.1
2010-10-27,330307,460665,790972,1.39
2010-10-28,333252,422039,755291,1.27
2010-10-29,659513,1015129,1674642,1.54
2010-11-01,641017,846459,1487476,1.32
2010-11-02,770696,887427,1658123,1.15
2010-11-03,817507,1243955,2061462,1.52
2010-11-04,1640027,1867321,3507348,1.14
2010-11-05,520457,656419,1176876,1.26
2010-11-08,657534,693083,1350617,1.05
2010-11-09,896432,1200708,2097140,1.34
2010-11-10,836356,911613,1747969,1.09
2010-11-11,378299,369223,747522,0.98
2010-11-12,1025029,1579925,2604954,1.54
2010-11-15,741157,890081,1631238,1.2
2010-11-16,1375336,1750343,3125679,1.27
2010-11-17,1006105,1351181,2357286,1.34
2010-11-18,1161754,1407731,2569485,1.21
2010-11-19,853994,531230,1385224,0.62
2010-11-22,712050,861241,1573291,1.21
2010-11-23,715753,921807,1637560,1.29
2010-11-24,346291,424396,770687,1.23
2010-11-26,273384,197024,470408,0.72
2010-11-29,327614,450385,777999,1.37
2010-11-30,395892,531853,927745,1.34
2010-12-01,784170,1113894,1898064,1.42
2010-12-02,972685,1069884,2042569,1.1
2010-12-03,478579,571574,1050153,1.19
2010-12-06,741230,820889,1562119,1.11
2010-12-07,620019,624656,1244675,1.01
2010-12-08,415097,504855,919952,1.22
2010-12-09,510008,605131,1115139,1.19
2010-12-10,544215,675951,1220166,1.24
2010-12-13,596680,557532,1154212,0.93
2010-12-14,639083,455951,1095034,0.71
2010-12-15,1075966,892739,1968705,0.83
2010-12-16,1160120,1600440,2760560,1.38
2010-12-17,585348,619948,1205296,1.06
2010-12-20,775131,837438,1612569,1.08
2010-12-21,622442,710895,1333337,1.14
2010-12-22,729557,1007221,1736778,1.38
2010-12-23,233362,279425,512787,1.2
2010-12-27,112960,146145,259105,1.29
2010-12-28,168827,219068,387895,1.3
2010-12-29,369420,494244,863664,1.34
2010-12-30,218578,335098,553676,1.53
2010-12-31,163810,207153,370963,1.26
2011-01-03,581313,548348,1129661,0.94
2011-01-04,478648,425605,904253,0.89
2011-01-05,906593,991802,1898395,1.09
2011-01-06,885140,1140528,2025668,1.29
2011-01-07,364176,479291,843467,1.32
2011-01-10,698502,865141,1563643,1.24
2011-01-11,757971,1084357,1842328,1.43
2011-01-12,1024945,1462466,2487411,1.43
2011-01-13,884217,1031002,1915219,1.17
2011-01-14,1068806,1128051,2196857,1.06
2011-01-18,788536,653619,1442155,0.83
2011-01-19,1388756,1898914,3287670,1.37
2011-01-20,581460,747079,1328539,1.28
2011-01-21,950693,1295545,2246238,1.36
2011-01-24,628988,845667,1474655,1.34
2011-01-25,350790,457917,808707,1.31
2011-01-26,778096,1210846,1988942,1.56
2011-01-27,685645,1381865,2067510,2.02
2011-01-28,1183388,1911160,3094548,1.61
2011-01-31,340989,625297,966286,1.83
2011-02-01,1177659,1441828,2619487,1.22
2011-02-02,531845,852391,1384236,1.6
2011-02-03,343133,480747,823880,1.4
2011-02-04,845401,1043750,1889151,1.23
2011-02-07,859929,1238159,2098088,1.44
2011-02-08,703321,989321,1692642,1.41
2011-02-09,863709,1240702,2104411,1.44
2011-02-10,871836,1035179,1907015,1.19
2011-02-11,949944,1241170,2191114,1.31
2011-02-14,404192,636546,1040738,1.57
2011-02-15,609280,503883,1113163,0.83
2011-02-16,1184909,1661202,2846111,1.4
2011-02-17,735300,701793,1437093,0.95
2011-02-18,513316,605366,1118682,1.18
2011-02-22,525668,756963,1282631,1.44
2011-02-23,1432488,1784770,3217258,1.25
2011-02-24,1062309,1411307,2473616,1.33
2011-02-25,825533,1099337,1924870,1.33
2011-02-28,299129,536818,835947,1.79
2011-03-01,841656,1178069,2019725,1.4
2011-03-02,964538,1044348,2008886,1.08
2011-03-03,914017,1185943,2099960,1.3
2011-03-04,691529,647479,1339008,0.94
2011-03-07,963513,1178521,2142034,1.22
2011-03-08,871044,1190512,2061556,1.37
2011-03-09,319681,541692,861373,1.69
2011-03-10,1444137,1942106,3386243,1.34
2011-03-11,518495,755413,1273908,1.46
2011-03-14,865915,885699,1751614,1.02
2011-03-15,2165790,2825988,4991778,1.3
2011-03-16,2049571,3021209,5070780,1.47
2011-03-17,1025768,1079249,2105017,1.05
2011-03-18,521076,651582,1172658,1.25
2011-03-21,532816,594082,1126898,1.11
2011-03-22,646919,494538,1141457,0.76
2011-03-23,460249,450208,910457,0.98
2011-03-24,439824,569886,1009710,1.3
2011-03-25,1224249,1358885,2583134,1.11
2011-03-28,317126,384807,701933,1.21
2011-03-29,265742,365241,630983,1.37
2011-03-30,508658,476036,984694,0.94
2011-03-31,290823,442230,733053,1.52
2011-04-01,486158,706983,1193141,1.45
2011-04-04,543027,1051936,1594963,1.94
2011-04-05,412691,445047,857738,1.08
2011-04-06,390966,312792,703758,0.8
2011-04-07,340477,441996,782473,1.3
2011-04-08,1068166,1268387,2336553,1.19
2011-04-11,361354,442660,804014,1.23
2011-04-12,543191,634027,1177218,1.17
2011-04-13,1121490,1149490,2270980,1.02
2011-04-14,1174092,1477963,2652055,1.26
2011-04-15,1142664,1531197,2673861,1.34
2011-04-18,537818,511874,1049692,0.95
2011-04-19,532707,513704,1046411,0.96
2011-04-20,1086017,1754781,2840798,1.62
2011-04-21,912120,1239190,2151310,1.36
2011-04-25,535213,559655,1094868,1.05
2011-04-26,892194,1112716,2004910,1.25
2011-04-27,860541,1098046,1958587,1.28
2011-04-28,1128613,1288072,2416685,1.14
2011-04-29,485110,612528,1097638,1.26
2011-05-02,384619,420133,804752,1.09
2011-05-03,436120,481999,918119,1.11
2011-05-04,357776,503390,861166,1.41
2011-05-05,426531,711645,1138176,1.67
2011-05-06,503173,546776,1049949,1.09
2011-05-09,706761,683799,1390560,0.97
2011-05-10,469902,461373,931275,0.98
2011-05-11,884177,1158594,2042771,1.31
2011-05-12,1032624,1068223,2100847,1.03
2011-05-13,907926,1038747,1946673,1.14
2011-05-16,890254,1221246,2111500,1.37
2011-05-17,668319,768175,1436494,1.15
2011-05-18,771099,750433,1521532,0.97
2011-05-19,1183019,1416649,2599668,1.2
2011-05-20,1101856,1482604,2584460,1.35
2011-05-23,934736,1321116,2255852,1.41
2011-05-24,387581,383349,770930,0.99
2011-05-25,378256,350161,728417,0.93
2011-05-26,798364,991169,1789533,1.24
2011-05-27,538325,368714,907039,0.68
2011-05-31,597800,382264,980064,0.64
2011-06-01,927842,1437607,2365449,1.55
2011-06-02,984238,1336248,2320486,1.36
2011-06-03,884662,1528800,2413462,1.73
2011-06-06,513474,586675,1100149,1.14
2011-06-07,892960,1249826,2142786,1.4
2011-06-08,1104272,1498492,2602764,1.36
2011-06-09,496373,475089,971462,0.96
2011-06-10,1267460,1631023,2898483,1.29
2011-06-13,662245,680463,1342708,1.03
2011-06-14,1190075,1556566,2746641,1.31
2011-06-15,1656094,2453951,4110045,1.48
2011-06-16,1238923,1097363,2336286,0.89
2011-06-17,1295944,1644768,2940712,1.27
2011-06-20,749051,990948,1739999,1.32
2011-06-21,518486,590493,1108979,1.14
2011-06-22,522988,522324,1045312,1.0
2011-06-23,525149,690736,1215885,1.32
2011-06-24,368561,558178,926739,1.51
2011-06-27,973886,1001129,1975015,1.03
2011-06-28,546585,555782,1102367,1.02
2011-06-29,616884,608728,1225612,0.99
2011-06-30,1304693,1596153,2900846,1.22
2011-07-01,1430396,1558129,2988525,1.09
2011-07-05,752302,1261184,2013486,1.68
2011-07-06,392270,509215,901485,1.3
2011-07-07,1356901,1493114,2850015,1.1
2011-07-08,851978,1271502,2123480,1.49
2011-07-11,668133,902317,1570450,1.35
2011-07-12,1057572,1538142,2595714,1.45
2011-07-13,521032,688661,1209693,1.32
2011-07-14,938923,978924,1917847,1.04
2011-07-15,1237051,1892528,3129579,1.53
2011-07-18,1073690,1323720,2397410,1.23
2011-07-19,1203122,1034474,2237596,0.86
2011-07-20,1001482,996415,1997897,0.99
2011-07-21,1308690,1259687,2568377,0.96
2011-07-22,538630,447148,985778,0.83
2011-07-25,653097,889846,1542943,1.36
2011-07-26,451961,403610,855571,0.89
2011-07-27,1289244,1974260,3263504,1.53
2011-07-28,580086,624902,1204988,1.08
2011-07-29,1427650,2103001,3530651,1.47
2011-08-01,660853,789482,1450335,1.19
2011-08-02,943756,1060349,2004105,1.12
2011-08-03,824946,991329,1816275,1.2
2011-08-04,1364421,1523443,2887864,1.12
2011-08-05,3002357,4155773,7158130,1.38
2011-08-08,1432850,1899323,3332173,1.33
2011-08-09,2210300,4063812,6274112,1.84
2011-08-10,1969120,2941523,4910643,1.49
2011-08-11,1914879,2579754,4494633,1.35
2011-08-12,1402451,1857837,3260288,1.32
2011-08-15,639996,1029301,1669297,1.61
2011-08-16,1451342,1772956,3224298,1.22
2011-08-17,805377,1319085,2124462,1.64
2011-08-18,1236749,1742613,2979362,1.41
2011-08-19,1599513,2444403,4043916,1.53
2011-08-22,473799,702164,1175963,1.48
2011-08-23,1171664,1645047,2816711,1.4
2011-08-24,532078,819022,1351100,1.54
2011-08-25,472235,744118,1216353,1.58
2011-08-26,648088,964356,1612444,1.49
2011-08-29,981051,1431262,2412313,1.46
2011-08-30,904245,1397283,2301528,1.55
2011-08-31,1247471,2044615,3292086,1.64
2011-09-01,597972,761554,1359526,1.27
2011-09-02,1044342,1938704,2983046,1.86
2011-09-06,584355,920247,1504602,1.57
2011-09-07,768783,825537,1594320,1.07
2011-09-08,951303,1418283,2369586,1.49
2011-09-09,1612228,2587041,4199269,1.6
2011-09-12,1282471,2050590,3333061,1.6
2011-09-13,738106,895326,1633432,1.21
2011-09-14,815151,1018821,1833972,1.25
2011-09-15,1608235,1978297,3586532,1.23
2011-09-16,1614386,2076710,3691096,1.29
2011-09-19,496525,542030,1038555,1.09
2011-09-20,479295,629569,1108864,1.31
2011-09-21,1135682,1968302,3103984,1.73
2011-09-22,1880680,2939457,4820137,1.56
2011-09-23,1266427,1947005,3213432,1.54
2011-09-26,287705,573509,861214,1.99
2011-09-27,439192,673785,1112977,1.53
2011-09-28,285692,593450,879142,2.08
2011-09-29,916500,1377930,2294430,1.5
2011-09-30,557973,688968,1246941,1.23
2011-10-03,597172,967797,1564969,1.62
2011-10-04,764684,1143771,1908455,1.5
2011-10-05,1172822,1700483,2873305,1.45
2011-10-06,1089460,1918041,3007501,1.76
2011-10-07,397158,739955,1137113,1.86
2011-10-10,842354,1504403,2346757,1.79
